"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M98PA","OK",TRUE,9.3,6,30,TRUE,28
"M98PB","OK",TRUE,13.4,4.8,30,TRUE,42
"M98PD","OK",TRUE,14.9,5.2,30,TRUE,19
"M98PE","OK",TRUE,14.8,6.7,30,TRUE,22
"M98PF","OK",TRUE,4.6,4.9,8.2,TRUE,12
"M98PG","OK",TRUE,23.1,7.2,30,TRUE,6
"M98PH","OK",TRUE,9.1,6.8,30,TRUE,11
"M98PJ","OK",FALSE,5.9,6.1,7.3,TRUE,10
"M98PL","OK",FALSE,5.6,6.1,7,TRUE,5
"M98PN","Insufficient Data",NA,NA,NA,NA,TRUE,1
"M98PP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"M98PP","No Data",NA,NA,NA,NA,FALSE,0
"M98PQ","OK",TRUE,1.9,1.7,3.2,TRUE,5
"M98PT","OK",FALSE,30,30,30,TRUE,5
"M98PU","OK",TRUE,17.7,3.7,30,TRUE,11
"M98PW","OK",FALSE,15.1,6.7,30,TRUE,12
"M98PX","OK",TRUE,24,1.5,30,TRUE,7
"M98PY","OK",FALSE,20.3,6.1,30,TRUE,7
"M98PZ","OK",TRUE,2.8,2.6,5.1,TRUE,8
