"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"NW99AA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99AA","No Data",NA,NA,NA,NA,TRUE,0
"NW99AB","OK",FALSE,22.4,20,30,TRUE,34
"NW99AD","OK",FALSE,30,8.1,30,TRUE,8
"NW99AE","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99AE","No Data",NA,NA,NA,NA,TRUE,0
"NW99AF","Insufficient Data",NA,NA,NA,NA,TRUE,1
"NW99AG","OK",TRUE,30,19,30,TRUE,19
"NW99AH","OK",FALSE,13.9,12.8,30,TRUE,13
"NW99AJ","OK",TRUE,22.2,13.7,30,TRUE,22
"NW99AL","OK",FALSE,15.6,13.9,30,TRUE,4
"NW99AN","OK",FALSE,30,30,30,TRUE,8
"NW99AP","OK",FALSE,15.2,6.5,30,TRUE,10
"NW99AR","OK",FALSE,20.3,17,30,TRUE,18
"NW99AS","OK",FALSE,22.2,13.9,30,TRUE,6
"NW99AT","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99AT","No Data",NA,NA,NA,NA,TRUE,0
"NW99AU","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99AU","No Data",NA,NA,NA,NA,TRUE,0
"NW99AW","OK",FALSE,16.6,14.4,30,TRUE,28
"NW99AX","OK",FALSE,13.3,6.2,30,TRUE,15
"NW99AY","OK",TRUE,14.8,6,30,TRUE,18
"NW99AZ","OK",TRUE,10,7.8,30,TRUE,12
"NW99BA","OK",TRUE,8.3,3.9,20,TRUE,3
"NW99BB","OK",TRUE,13.8,5,30,TRUE,15
"NW99BD","OK",TRUE,23.7,25,30,TRUE,22
"NW99BE","OK",TRUE,19.8,6.1,30,TRUE,6
"NW99BG","OK",TRUE,5.1,5.3,7.8,TRUE,4
"NW99BH","OK",FALSE,18.7,8.7,30,TRUE,11
"NW99BJ","OK",FALSE,25.2,20,30,TRUE,11
"NW99BL","OK",TRUE,27.4,17.9,30,TRUE,24
"NW99BU","OK",FALSE,22.5,20,30,TRUE,15
"NW99BX","OK",TRUE,18.5,15.4,30,TRUE,25
"NW99BY","No premises",NA,NA,NA,NA,TRUE,0
"NW99DA","OK",TRUE,27.9,20,30,TRUE,32
"NW99DB","OK",FALSE,18.2,10.8,30,TRUE,19
"NW99DD","OK",FALSE,23.3,13,30,TRUE,25
"NW99DE","OK",TRUE,25.3,14,30,TRUE,29
"NW99DG","OK",TRUE,23,20,30,TRUE,57
"NW99DH","OK",TRUE,24.5,17.4,30,TRUE,30
"NW99DJ","OK",FALSE,25.3,20.9,30,TRUE,10
"NW99DL","Insufficient Data",NA,NA,NA,NA,TRUE,2
"NW99DN","OK",FALSE,16.1,18.6,22.5,TRUE,6
"NW99DT","OK",FALSE,18.7,16.1,30,TRUE,25
"NW99DU","No premises",NA,NA,NA,NA,TRUE,0
"NW99DX","No premises",NA,NA,NA,NA,TRUE,0
"NW99DY","OK",FALSE,23.1,18.9,30,TRUE,16
"NW99EA","OK",FALSE,16.5,17.7,30,TRUE,10
"NW99ED","OK",FALSE,19.6,14.2,30,TRUE,16
"NW99EE","No premises",NA,NA,NA,NA,TRUE,0
"NW99EF","No premises",NA,NA,NA,NA,TRUE,0
"NW99EG","OK",TRUE,20.1,17.9,30,TRUE,17
"NW99EL","OK",TRUE,23.3,17.1,30,TRUE,22
"NW99EP","No premises",NA,NA,NA,NA,TRUE,0
"NW99ER","Insufficient Data",NA,NA,NA,NA,TRUE,1
"NW99ES","No premises",NA,NA,NA,NA,TRUE,0
"NW99HA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99HA","No Data",NA,NA,NA,NA,TRUE,0
"NW99HB","OK",FALSE,25.6,16.2,30,TRUE,20
"NW99HD","OK",FALSE,23.3,16.1,30,TRUE,41
"NW99HE","OK",FALSE,18.8,10.8,30,TRUE,13
"NW99HF","No premises",NA,NA,NA,NA,FALSE,0
"NW99HH","OK",FALSE,22.7,15.5,30,TRUE,24
"NW99HJ","OK",FALSE,21.9,19.7,30,TRUE,9
"NW99HL","Insufficient Data",NA,NA,NA,NA,TRUE,1
"NW99HN","OK",TRUE,20,20,30,TRUE,30
"NW99HP","No premises",NA,NA,NA,NA,FALSE,0
"NW99HY","OK",FALSE,8,6.5,20,TRUE,6
"NW99JA","OK",TRUE,19.1,20,30,TRUE,27
"NW99JB","OK",TRUE,21.3,5.8,30,TRUE,14
"NW99JD","OK",TRUE,23.5,20,30,TRUE,31
"NW99JE","OK",FALSE,29.2,20,30,TRUE,32
"NW99JG","OK",FALSE,17.1,16.1,30,TRUE,9
"NW99JH","OK",TRUE,15,14.3,30,TRUE,11
"NW99JJ","OK",FALSE,30,25,30,TRUE,14
"NW99JL","Insufficient Data",NA,NA,NA,NA,TRUE,2
"NW99JN","OK",TRUE,28.5,20,30,TRUE,21
"NW99JP","OK",FALSE,25.6,20,30,TRUE,25
"NW99JR","No premises",NA,NA,NA,NA,TRUE,0
"NW99LA","OK",TRUE,17.4,8.1,30,TRUE,28
"NW99LB","OK",FALSE,21.4,20,30,TRUE,26
"NW99LD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99LD","No Data",NA,NA,NA,NA,TRUE,0
"NW99LE","OK",TRUE,24.7,16,30,TRUE,37
"NW99LG","OK",FALSE,22.3,16,30,TRUE,5
"NW99LH","OK",FALSE,21.4,12.5,30,TRUE,31
"NW99LJ","OK",TRUE,23.6,10.7,30,TRUE,24
"NW99LL","OK",FALSE,30,30,30,TRUE,6
"NW99LN","OK",TRUE,27.2,20,30,TRUE,25
"NW99LP","OK",TRUE,30,20,30,TRUE,38
"NW99LR","OK",TRUE,30,20,30,TRUE,32
"NW99LS","OK",FALSE,12.4,9.2,30,TRUE,13
"NW99LT","OK",TRUE,13.7,7.8,30,TRUE,16
"NW99LU","OK",FALSE,13.9,6.7,30,TRUE,29
"NW99LY","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99LY","No Data",NA,NA,NA,NA,TRUE,0
"NW99LZ","No premises",NA,NA,NA,NA,FALSE,0
"NW99NA","OK",TRUE,12.8,9.6,30,TRUE,7
"NW99NB","OK",FALSE,19.2,9.7,30,TRUE,18
"NW99ND","OK",TRUE,20.7,12.3,30,TRUE,9
"NW99NE","OK",FALSE,24.5,15.5,30,TRUE,16
"NW99NG","OK",FALSE,19.4,14.3,30,TRUE,7
"NW99NH","OK",TRUE,15.7,7.9,30,TRUE,37
"NW99NJ","OK",FALSE,30,30,30,TRUE,24
"NW99NL","OK",FALSE,26.9,19.7,30,TRUE,16
"NW99NN","OK",FALSE,25.9,20,30,TRUE,5
"NW99NP","OK",FALSE,28,18.6,30,TRUE,11
"NW99NR","OK",FALSE,30,30,30,TRUE,4
"NW99NS","OK",FALSE,21.7,13.8,30,TRUE,29
"NW99NT","OK",FALSE,29.4,15.6,30,TRUE,30
"NW99NU","OK",TRUE,12.1,9.8,30,TRUE,8
"NW99NX","OK",FALSE,29.6,25.6,30,TRUE,8
"NW99PA","OK",FALSE,11.1,10.9,13.6,TRUE,4
"NW99PD","No Data",NA,NA,NA,NA,FALSE,0
"NW99PE","OK",FALSE,27.8,20,30,TRUE,32
"NW99PF","No Data",NA,NA,NA,NA,FALSE,0
"NW99PG","OK",TRUE,25.6,20,30,TRUE,15
"NW99PH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99PH","No Data",NA,NA,NA,NA,TRUE,0
"NW99PJ","OK",TRUE,22.7,16.4,30,TRUE,35
"NW99PL","OK",TRUE,24.5,12.1,30,TRUE,22
"NW99PN","OK",FALSE,26.6,18.8,30,TRUE,24
"NW99PP","OK",TRUE,30,22.1,30,TRUE,13
"NW99PQ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99PQ","No Data",NA,NA,NA,NA,TRUE,0
"NW99PR","OK",FALSE,19.1,17.5,30,TRUE,4
"NW99PS","OK",FALSE,20.2,14,30,TRUE,13
"NW99PT","OK",TRUE,30,20,30,TRUE,23
"NW99PU","OK",TRUE,26,16.6,30,TRUE,16
"NW99PX","No Data",NA,NA,NA,NA,FALSE,0
"NW99QA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99QA","No Data",NA,NA,NA,NA,TRUE,0
"NW99QB","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99QB","No Data",NA,NA,NA,NA,TRUE,0
"NW99QD","OK",FALSE,21.6,20.5,30,TRUE,4
"NW99QE","OK",FALSE,29.1,18,30,TRUE,17
"NW99QF","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"NW99QF","No Data",NA,NA,NA,NA,TRUE,0
