"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N99BA","OK",TRUE,12.8,10.8,30,TRUE,7
"N99BB","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"N99BB","No Data",NA,NA,NA,NA,TRUE,0
"N99BD","OK",TRUE,28.3,18.7,30,TRUE,16
"N99BE","OK",TRUE,19.9,20,30,TRUE,11
"N99BF","OK",TRUE,7.6,8.6,11.8,TRUE,4
"N99BG","OK",FALSE,19.9,20,30,TRUE,9
"N99BH","OK",FALSE,30,25,30,TRUE,16
"N99BJ","OK",FALSE,21,20,30,TRUE,17
"N99BL","OK",FALSE,30,30,30,TRUE,6
"N99BN","OK",FALSE,18.9,10,30,TRUE,8
"N99BP","OK",FALSE,30,13.3,30,TRUE,25
"N99BQ","OK",TRUE,15.8,12,30,TRUE,18
"N99BS","OK",FALSE,18,12.5,30,TRUE,25
"N99BT","OK",TRUE,22.4,20,30,TRUE,16
"N99BU","OK",FALSE,22.2,20,30,TRUE,23
"N99BW","OK",TRUE,21,11.7,30,TRUE,6
"N99BX","OK",TRUE,16.4,10,30,TRUE,27
"N99BY","OK",TRUE,23,17.4,30,TRUE,21
"N99BZ","OK",TRUE,22.9,15.6,30,TRUE,24
