"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"WR90AA","Insufficient Data",NA,NA,NA,NA,TRUE,2
"WR90AB","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"WR90AB","No Data",NA,NA,NA,NA,TRUE,0
"WR90AD","OK",TRUE,1.8,1.4,4.5,TRUE,14
"WR90AE","OK",TRUE,2.6,2.7,3.6,TRUE,6
"WR90AF","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"WR90AF","No Data",NA,NA,NA,NA,TRUE,0
"WR90AG","OK",TRUE,2.2,2.2,2.4,TRUE,3
"WR90AH","OK",TRUE,3.3,2.2,21.9,TRUE,20
"WR90AJ","OK",TRUE,3.9,3.8,7.5,TRUE,17
"WR90AL","OK",TRUE,3.3,2.8,6.4,TRUE,11
"WR90AN","OK",FALSE,8.3,7.3,16.4,TRUE,11
"WR90AP","OK",TRUE,3,3.1,5.3,FALSE,12
"WR90AQ","OK",TRUE,10.2,3.4,30,TRUE,5
"WR90AR","OK",TRUE,2.3,1.7,4,TRUE,9
"WR90AS","OK",TRUE,3.6,3.4,6.8,FALSE,7
"WR90AT","OK",FALSE,5.3,4.8,8.1,FALSE,7
"WR90AU","OK",TRUE,4.8,5.1,8.1,FALSE,14
"WR90AW","OK",TRUE,2.1,2,2.8,FALSE,3
"WR90AX","OK",FALSE,4.9,5.1,7.4,FALSE,11
"WR90AY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"WR90AY","No Data",NA,NA,NA,NA,FALSE,0
"WR90AZ","OK",TRUE,1.6,1.5,2.4,TRUE,4
"WR90BA","OK",TRUE,13.3,4,30,TRUE,40
"WR90BB","OK",TRUE,19.8,4.2,30,TRUE,11
"WR90BD","OK",TRUE,4.6,2.8,21.9,TRUE,15
"WR90BE","OK",FALSE,5.1,5.1,7.2,TRUE,4
"WR90BG","OK",TRUE,3.8,2.2,9.1,TRUE,13
"WR90BH","No premises",NA,NA,NA,NA,TRUE,0
"WR90BJ","OK",TRUE,5,4.5,13,TRUE,10
"WR90BL","OK",FALSE,11.5,9.7,21.7,TRUE,3
"WR90BN","No premises",NA,NA,NA,NA,TRUE,0
"WR90BP","No premises",NA,NA,NA,NA,FALSE,0
"WR90BQ","Insufficient Data",NA,NA,NA,NA,TRUE,1
"WR90BS","OK",FALSE,7,7.7,8.1,FALSE,6
