"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"B81EA","OK",TRUE,2.1,2,2.8,TRUE,10
"B81EB","OK",FALSE,14.8,6.6,30,TRUE,5
"B81ED","OK",FALSE,15.4,12.4,30,TRUE,6
"B81EE","OK",TRUE,12.1,4.1,30,TRUE,3
"B81EG","Insufficient Data",NA,NA,NA,NA,TRUE,2
"B81EH","No Data",NA,NA,NA,NA,TRUE,0
"B81EJ","OK",TRUE,2.4,2.2,3.3,TRUE,3
"B81EP","OK",TRUE,13.4,2.7,30,TRUE,11
"B81ER","OK",FALSE,27.8,30,30,TRUE,8
"B81ES","OK",TRUE,26,30,30,TRUE,18
"B81ET","OK",TRUE,16.6,5.6,30,TRUE,33
"B81EU","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"B81EX","OK",TRUE,18.7,20,30,TRUE,29
"B81EY","OK",TRUE,25.6,25,30,TRUE,20
