"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"L14DA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L14DA","No Data",NA,NA,NA,NA,FALSE,0
"L14DE","OK",FALSE,19.4,20.6,24,FALSE,17
"L14DH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L14DH","No Data",NA,NA,NA,NA,FALSE,0
"L14DJ","OK",FALSE,11.5,8,22.2,FALSE,4
"L14DL","OK",FALSE,20.4,21.5,23.9,FALSE,46
"L14DN","Insufficient Data",NA,NA,NA,NA,FALSE,2
"L14DQ","OK",FALSE,19.5,20.7,24.4,FALSE,57
"L14DR","OK",FALSE,21.5,21.8,30,FALSE,37
"L14DS","OK",FALSE,13.8,14.3,21.4,FALSE,10
