"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"N31TA","OK",FALSE,22.5,19.1,30,TRUE,31
"N31TB","OK",FALSE,17.2,18.5,21.4,TRUE,18
"N31TD","OK",TRUE,22.3,19.3,30,TRUE,25
"N31TE","OK",FALSE,15.2,14,30,TRUE,16
"N31TG","OK",FALSE,9.6,8.2,16,TRUE,13
"N31TH","OK",TRUE,12.7,13.3,21.5,FALSE,27
"N31TJ","OK",FALSE,19.5,11.4,30,TRUE,17
"N31TL","OK",FALSE,27.8,16.5,30,TRUE,21
"N31TN","No premises",NA,NA,NA,NA,FALSE,0
"N31TP","OK",TRUE,7.7,6.1,16.7,TRUE,3
"N31TQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"N31TQ","No Data",NA,NA,NA,NA,FALSE,0
"N31TR","OK",FALSE,22.8,20.9,30,TRUE,20
"N31TS","OK",TRUE,14.2,17,19.7,TRUE,9
"N31TT","OK",FALSE,22.1,18.4,30,TRUE,26
"N31TU","OK",FALSE,13.2,13.2,14,TRUE,3
"N31TW","OK",FALSE,16.6,16.4,22.9,TRUE,5
"N31TX","OK",FALSE,21.3,15.8,30,TRUE,12
"N31TY","OK",FALSE,13.6,14.5,19.7,TRUE,7
