"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"DT36AA","OK",FALSE,15.8,17.5,21.9,FALSE,29
"DT36AB","OK",FALSE,15.5,16.3,20.2,FALSE,9
"DT36AD","OK",FALSE,14,15.2,20.7,FALSE,6
"DT36AE","OK",FALSE,9,7.7,15.9,FALSE,18
"DT36AF","OK",FALSE,10.7,10.9,16.2,FALSE,28
"DT36AG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DT36AG","No Data",NA,NA,NA,NA,FALSE,0
"DT36AH","OK",TRUE,5.9,5.9,12.2,FALSE,40
"DT36AJ","OK",FALSE,7.6,6.9,12.2,FALSE,26
"DT36AL","OK",TRUE,7.3,7.2,12.6,FALSE,27
"DT36AN","OK",TRUE,7.6,7.5,12.4,FALSE,17
"DT36AP","OK",TRUE,4.6,4.5,8.8,FALSE,12
"DT36AQ","OK",FALSE,7.8,7.7,13.9,FALSE,29
"DT36AR","OK",TRUE,9.7,9.7,14.8,FALSE,12
"DT36AS","OK",FALSE,8.1,8,10.6,FALSE,6
"DT36AT","OK",TRUE,8.5,8.2,14.5,FALSE,25
"DT36AU","OK",TRUE,4.9,5.6,6.5,FALSE,5
"DT36AW","OK",TRUE,8,8.4,13.1,FALSE,32
"DT36AX","OK",TRUE,5.7,6,10.7,FALSE,21
"DT36AY","OK",TRUE,6.3,6.3,16.8,FALSE,33
"DT36AZ","OK",FALSE,14.9,16.7,20,FALSE,3
"DT36BA","OK",FALSE,11.8,12.6,19,FALSE,4
"DT36BB","No premises",NA,NA,NA,NA,FALSE,0
"DT36BD","OK",FALSE,21.1,20.9,24.4,FALSE,9
"DT36BE","OK",FALSE,6.4,6.5,7.4,FALSE,5
"DT36BG","OK",TRUE,15,16.1,23.4,FALSE,38
"DT36BH","OK",FALSE,16.5,18.9,20.3,FALSE,6
"DT36BJ","OK",TRUE,13.6,14.9,19.1,FALSE,19
"DT36BN","OK",FALSE,12.5,12,17,FALSE,7
"DT36BP","OK",FALSE,10.3,10.5,16.6,FALSE,4
"DT36BQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DT36BQ","No Data",NA,NA,NA,NA,FALSE,0
"DT36BT","OK",FALSE,10.7,10.2,17.1,FALSE,43
"DT36BU","OK",FALSE,13.8,13.6,17.7,FALSE,4
"DT36BW","OK",FALSE,16.4,19.9,24,FALSE,33
"DT36BX","OK",FALSE,12.5,13.9,19.2,FALSE,19
"DT36BY","OK",FALSE,11.3,11.2,17.4,FALSE,25
"DT36BZ","OK",FALSE,11.1,12,16.6,FALSE,10
"DT36DA","OK",FALSE,11.1,11.7,16,FALSE,10
"DT36DB","OK",FALSE,11.6,13.3,18.6,FALSE,9
"DT36DD","OK",FALSE,9.4,8.7,15.9,FALSE,4
"DT36DE","OK",FALSE,15.5,16,19.4,FALSE,4
"DT36DF","OK",FALSE,14,15.3,17,FALSE,4
"DT36DG","OK",FALSE,12.2,12.7,18.6,FALSE,16
"DT36DH","OK",FALSE,14.3,15.5,18.8,FALSE,12
