"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"S65QA","OK",TRUE,1.9,2.2,3.1,TRUE,19
"S65QB","OK",TRUE,2.3,2,5.1,TRUE,24
"S65QD","OK",TRUE,2.2,2.2,3.9,TRUE,34
"S65QE","OK",TRUE,2.4,2.4,3.2,FALSE,10
"S65QF","OK",TRUE,1.8,1.8,3,FALSE,5
"S65QG","OK",TRUE,2,2,3.5,TRUE,18
"S65QH","OK",TRUE,2.3,2.2,4.9,FALSE,20
"S65QJ","OK",TRUE,2.4,2.4,3.9,TRUE,18
"S65QL","OK",TRUE,2.4,2.4,4.1,FALSE,23
"S65QN","OK",TRUE,12.1,2.9,30,TRUE,18
"S65QP","OK",TRUE,2.6,2.5,3.7,FALSE,7
"S65QQ","OK",TRUE,2.5,2.8,4.5,TRUE,15
"S65QR","OK",TRUE,1.7,1.4,2.9,TRUE,11
"S65QS","OK",TRUE,1.9,1.8,4,TRUE,17
"S65QT","OK",TRUE,1.8,1.8,3.2,TRUE,14
"S65QU","OK",TRUE,2.4,2.1,8.2,TRUE,23
"S65QW","OK",TRUE,10.6,2.5,30,TRUE,8
