"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"G40XA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G40XA","No Data",NA,NA,NA,NA,FALSE,0
"G40XB","No Data",NA,NA,NA,NA,FALSE,0
"G40XE","OK",FALSE,24.2,20,30,TRUE,27
"G40XF","OK",FALSE,26.9,20,30,TRUE,32
"G40XG","No Data",NA,NA,NA,NA,FALSE,0
"G40XH","No Data",NA,NA,NA,NA,FALSE,0
"G40XU","OK",FALSE,30,23.3,30,TRUE,15
"G40XW","OK",FALSE,21.5,24,30,TRUE,5
"G40XX","OK",FALSE,22.4,20,30,TRUE,12
"G40XY","OK",TRUE,17.4,18.8,30,TRUE,14
"G40XZ","OK",FALSE,26.2,20.2,30,TRUE,10
