"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M96JA","OK",TRUE,21.5,1.9,30,TRUE,5
"M96JB","OK",TRUE,24.9,21.3,30,TRUE,10
"M96JD","OK",TRUE,18.3,2.8,30,TRUE,29
"M96JE","OK",TRUE,30,21.7,30,TRUE,4
"M96JF","OK",TRUE,9.8,2.9,30,TRUE,10
"M96JG","OK",TRUE,20.8,3.4,30,TRUE,15
"M96JH","OK",TRUE,2.3,2.3,3.4,TRUE,8
"M96JJ","OK",TRUE,17.1,2.3,30,TRUE,17
"M96JL","OK",TRUE,26.9,2.4,30,TRUE,9
"M96JN","OK",TRUE,14.7,2.4,30,TRUE,27
"M96JP","OK",TRUE,8.9,1.1,30,TRUE,5
"M96JQ","OK",TRUE,11.8,2.5,30,TRUE,19
"M96JR","OK",TRUE,20.8,20.8,30,TRUE,4
"M96JS","OK",TRUE,2.7,3,4.1,TRUE,5
"M96JT","OK",TRUE,1.7,1.6,3.9,TRUE,8
"M96JU","OK",TRUE,11.6,2.6,30,TRUE,10
"M96JW","OK",TRUE,14.7,3.3,30,TRUE,6
"M96JX","OK",TRUE,7.3,0.9,30,TRUE,7
"M96JY","OK",TRUE,18.4,2.3,30,TRUE,9
"M96JZ","OK",TRUE,19.4,2.4,30,TRUE,6
