"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"L90EA","OK",TRUE,16.4,14.7,30,TRUE,14
"L90ED","OK",TRUE,27.9,20,30,TRUE,8
"L90EF","OK",FALSE,30,20.8,30,TRUE,3
"L90EG","No premises",NA,NA,NA,NA,TRUE,0
"L90EH","No premises",NA,NA,NA,NA,TRUE,0
"L90EJ","OK",FALSE,20.4,12.5,30,TRUE,12
"L90EL","OK",FALSE,30,20,30,TRUE,11
"L90EN","OK",FALSE,15,9.4,30,TRUE,5
"L90EP","OK",FALSE,25,30,30,TRUE,4
"L90EQ","No premises",NA,NA,NA,NA,TRUE,0
"L90ER","OK",FALSE,24.7,20,30,TRUE,20
"L90ES","OK",FALSE,30,20,30,TRUE,3
"L90ET","OK",TRUE,30,19,30,TRUE,10
"L90EU","OK",FALSE,23.9,20,30,TRUE,9
"L90EW","No premises",NA,NA,NA,NA,FALSE,0
"L90EX","OK",TRUE,30,20,30,TRUE,17
"L90EY","OK",FALSE,29.2,20,30,TRUE,23
"L90EZ","OK",FALSE,22.8,14.8,30,TRUE,27
