"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M74YB","OK",FALSE,14.6,16.2,18.1,TRUE,12
"M74YD","OK",FALSE,13.1,13.4,22.2,TRUE,21
"M74YE","OK",FALSE,13.6,15.3,19,TRUE,22
"M74YG","OK",FALSE,18,19.2,20.5,TRUE,6
"M74YH","OK",FALSE,20.8,12.8,30,TRUE,9
"M74YJ","OK",FALSE,15.8,15.5,18.8,TRUE,6
"M74YL","OK",FALSE,19.8,12.1,30,TRUE,13
"M74YN","No premises",NA,NA,NA,NA,FALSE,0
"M74YQ","OK",FALSE,18.3,18.3,18.5,TRUE,3
"M74YT","OK",FALSE,21.9,14.6,30,TRUE,22
"M74YW","OK",FALSE,25.6,18.6,30,TRUE,18
"M74YX","OK",FALSE,22.1,14,30,TRUE,8
"M74YY","Insufficient Data",NA,NA,NA,NA,TRUE,2
