"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"PH253AB","OK",TRUE,7.1,8,8.1,FALSE,13
"PH253DA","OK",FALSE,7.4,8,8.1,FALSE,8
"PH253DB","OK",FALSE,7.7,8,8.1,FALSE,8
"PH253DD","Insufficient Data",NA,NA,NA,NA,FALSE,2
"PH253DE","OK",FALSE,7.2,8,8.1,FALSE,11
"PH253DF","OK",FALSE,7.1,7.1,8.1,FALSE,5
"PH253DG","OK",TRUE,6.4,7.4,8.1,FALSE,23
"PH253DH","OK",TRUE,7,8.1,8.1,FALSE,13
"PH253DJ","OK",FALSE,7.6,7.4,8.1,FALSE,7
"PH253DL","Insufficient Data",NA,NA,NA,NA,FALSE,2
"PH253DN","OK",FALSE,8,8.1,8.1,FALSE,6
"PH253DP","No premises",NA,NA,NA,NA,FALSE,0
"PH253DQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"PH253DR","OK",FALSE,7.9,8,8.1,FALSE,17
"PH253DS","OK",FALSE,5.6,6,8.1,FALSE,18
"PH253DT","Insufficient Data",NA,NA,NA,NA,FALSE,2
"PH253DU","OK",FALSE,7.4,7.8,8.1,FALSE,10
"PH253DW","OK",FALSE,7.2,7.2,8.1,FALSE,3
"PH253DX","OK",FALSE,6.7,8,8.1,FALSE,36
"PH253DY","OK",TRUE,5.6,5.8,8.1,FALSE,12
"PH253DZ","OK",FALSE,6.1,6.8,8.1,FALSE,4
"PH253EA","OK",FALSE,7.7,8.1,8.1,FALSE,4
"PH253EB","OK",FALSE,7.1,7.7,8.1,FALSE,11
"PH253ED","OK",TRUE,5.9,6.8,8.1,FALSE,33
"PH253EE","OK",TRUE,1.9,2.3,2.8,FALSE,5
"PH253EF","OK",TRUE,1.8,1.7,6.6,FALSE,29
"PH253EG","OK",FALSE,7.5,8.1,8.1,FALSE,17
"PH253EH","OK",TRUE,6,6.8,8.1,FALSE,11
"PH253EJ","OK",FALSE,7.4,7.4,8.1,FALSE,4
"PH253EL","OK",FALSE,7.3,7.4,8.1,FALSE,4
"PH253EN","OK",FALSE,8,8.1,8.1,FALSE,12
"PH253EP","OK",FALSE,6.8,6.8,8.1,FALSE,6
"PH253EQ","OK",FALSE,8.1,8.1,8.1,FALSE,5
"PH253HA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"PH253RA","OK",FALSE,7.5,8,8.1,FALSE,5
