"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"DH32AA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DH32AA","No Data",NA,NA,NA,NA,FALSE,0
"DH32AB","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"DH32AB","No Data",NA,NA,NA,NA,TRUE,0
"DH32AD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DH32AD","No Data",NA,NA,NA,NA,FALSE,0
"DH32AF","OK",TRUE,4.5,6,6,FALSE,3
"DH32AG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DH32AG","No Data",NA,NA,NA,NA,FALSE,0
"DH32AH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DH32AH","No Data",NA,NA,NA,NA,FALSE,0
"DH32AJ","OK",TRUE,6.4,6.5,10.3,FALSE,14
"DH32AL","OK",TRUE,5.9,6.1,9,FALSE,20
"DH32AN","OK",FALSE,7.1,7.2,9.9,FALSE,4
"DH32AP","OK",TRUE,4.4,3.9,9.5,FALSE,24
"DH32AR","OK",TRUE,4.7,5,7.9,FALSE,18
"DH32AS","OK",TRUE,5.4,6.1,8.3,FALSE,15
"DH32AT","OK",TRUE,6.4,7.3,10,FALSE,17
"DH32AU","OK",TRUE,5.9,6,12.3,FALSE,16
"DH32AW","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"DH32AW","No Data",NA,NA,NA,NA,TRUE,0
"DH32AX","OK",FALSE,5.9,4.5,9.7,FALSE,12
"DH32AY","OK",TRUE,5.6,4.9,12,FALSE,21
"DH32AZ","OK",TRUE,4.6,4.3,8.2,FALSE,34
"DH32BA","OK",FALSE,5.7,4.7,9.5,FALSE,7
"DH32BB","OK",FALSE,3.7,2.8,6,FALSE,4
"DH32BD","OK",FALSE,9.6,9.2,11.7,FALSE,3
"DH32BE","OK",TRUE,6.4,6.1,11.4,FALSE,13
"DH32BH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"DH32BH","No Data",NA,NA,NA,NA,FALSE,0
"DH32BJ","OK",TRUE,5.8,6.3,11.3,FALSE,25
"DH32BL","OK",FALSE,5.7,5.4,8.3,FALSE,6
"DH32BQ","No Data",NA,NA,NA,NA,FALSE,0
"DH32DA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
