"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"S87BA","No Data",NA,NA,NA,NA,FALSE,0
"S87BB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"S87BB","No Data",NA,NA,NA,NA,FALSE,0
"S87BD","OK",FALSE,16.7,17.1,21,TRUE,6
"S87BE","OK",FALSE,30,30,30,TRUE,3
"S87BF","No Data",NA,NA,NA,NA,FALSE,0
"S87BG","OK",TRUE,18.1,11.5,30,TRUE,20
"S87BH","OK",FALSE,14.7,9.9,30,TRUE,37
"S87BJ","OK",FALSE,9.6,8.1,18.6,FALSE,18
"S87BL","OK",FALSE,12.3,13.3,19.7,FALSE,28
"S87BN","OK",FALSE,10.4,8.1,18,FALSE,7
"S87BP","OK",FALSE,12.7,14.3,18.9,FALSE,15
"S87BQ","OK",FALSE,12.5,12.9,17.4,FALSE,6
"S87BR","OK",FALSE,7.2,7.7,13,FALSE,13
"S87BS","OK",TRUE,8.1,7.7,13.3,FALSE,11
"S87BT","OK",TRUE,9.6,8.9,30,FALSE,30
"S87BU","OK",FALSE,8,7.7,14,FALSE,39
"S87BW","OK",TRUE,13.1,14.3,20.9,FALSE,41
"S87BX","OK",FALSE,13.2,14,20.2,FALSE,41
"S87BY","OK",FALSE,10.3,10.3,18.2,FALSE,26
"S87BZ","OK",FALSE,10.6,11.8,17.4,FALSE,26
