"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"B82NA","OK",FALSE,30,30,30,TRUE,4
"B82NB","OK",FALSE,7.3,7.1,11.1,TRUE,11
"B82ND","OK",FALSE,22.6,8,30,TRUE,13
"B82NE","OK",TRUE,23.4,20,30,TRUE,12
"B82NG","OK",FALSE,7.3,7.3,8.1,TRUE,3
"B82NH","OK",FALSE,18.8,20,30,TRUE,11
"B82NJ","OK",FALSE,18.3,7.6,30,TRUE,15
"B82NL","OK",FALSE,6.5,6.4,8.1,TRUE,5
"B82NP","OK",TRUE,17.8,14.8,30,TRUE,22
"B82NR","OK",TRUE,8.4,4.9,30,TRUE,10
"B82NW","OK",FALSE,23.8,19.6,30,TRUE,6
"B82NY","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"B82NY","No Data",NA,NA,NA,NA,TRUE,0
"B82NZ","OK",TRUE,18.5,20,30,TRUE,9
