"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"CV79AA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CV79AA","No Data",NA,NA,NA,NA,FALSE,0
"CV79AB","OK",FALSE,5.6,5.9,6.7,FALSE,4
"CV79AD","OK",TRUE,11.4,8.6,30,TRUE,22
"CV79AE","OK",FALSE,7.9,7.8,12.3,TRUE,9
"CV79AF","OK",TRUE,13.3,10.4,30,TRUE,18
"CV79AG","OK",TRUE,14,9.7,30,TRUE,14
"CV79AH","OK",FALSE,5.5,5.5,6.7,TRUE,6
"CV79AJ","OK",FALSE,6.8,6,12.1,TRUE,18
"CV79AL","OK",FALSE,6.3,6.7,9.7,TRUE,12
"CV79AN","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"CV79AN","No Data",NA,NA,NA,NA,TRUE,0
"CV79AP","OK",TRUE,6.8,7.8,9.7,TRUE,22
"CV79AQ","OK",TRUE,5.5,5.7,9.5,TRUE,21
"CV79AR","OK",TRUE,6.1,5.5,9.3,TRUE,9
"CV79AS","OK",FALSE,6.9,7.1,11.2,TRUE,20
"CV79AT","OK",FALSE,13.8,7.4,30,TRUE,9
"CV79AU","OK",TRUE,7.6,8.1,11.4,TRUE,11
"CV79AW","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"CV79AW","No Data",NA,NA,NA,NA,TRUE,0
"CV79AX","OK",TRUE,9.4,8.1,30,TRUE,17
"CV79AY","OK",FALSE,29.8,30,30,TRUE,28
"CV79AZ","OK",FALSE,8.7,8.1,12.2,TRUE,5
"CV79BA","OK",TRUE,6.5,7,11.2,TRUE,30
"CV79BB","OK",FALSE,5.2,3.5,9,TRUE,3
"CV79BE","OK",TRUE,7,7.1,9.5,TRUE,10
"CV79BG","OK",FALSE,20.1,19.3,30,TRUE,32
"CV79BH","OK",TRUE,21.6,15.4,30,TRUE,41
"CV79BJ","OK",FALSE,15.7,12.4,30,TRUE,17
"CV79BL","OK",FALSE,30,30,30,TRUE,10
"CV79BN","OK",TRUE,21.8,11.3,30,TRUE,17
"CV79BP","OK",FALSE,20.1,10.7,30,TRUE,21
"CV79BQ","OK",TRUE,22.4,10.7,30,TRUE,16
"CV79BS","OK",TRUE,9.3,7.6,25,TRUE,6
"CV79BT","OK",FALSE,25.6,20,30,TRUE,27
"CV79BU","OK",FALSE,28.1,20,30,TRUE,32
"CV79BW","OK",FALSE,29.4,20,30,TRUE,11
"CV79BX","OK",FALSE,30,25,30,TRUE,18
"CV79BY","OK",FALSE,15,20,20,TRUE,5
"CV79BZ","OK",FALSE,10.2,13.3,14.3,TRUE,5
"CV79DA","OK",FALSE,28,17.7,30,TRUE,15
