"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"SA65AA","OK",FALSE,30,20,30,TRUE,15
"SA65AB","OK",FALSE,10.2,7.2,30,TRUE,10
"SA65AD","OK",TRUE,5.6,4.9,30,TRUE,42
"SA65AE","OK",TRUE,5,5.4,7.2,FALSE,21
"SA65AF","OK",FALSE,4.7,5,5.3,TRUE,3
"SA65AG","OK",TRUE,28,16.1,30,TRUE,28
"SA65AH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65AH","No Data",NA,NA,NA,NA,FALSE,0
"SA65AL","OK",TRUE,8.2,6.9,15.6,TRUE,39
"SA65AN","OK",TRUE,8.9,8.1,15.1,FALSE,14
"SA65AP","OK",TRUE,5.7,5.6,12.1,TRUE,9
"SA65AQ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"SA65AQ","No Data",NA,NA,NA,NA,TRUE,0
"SA65AR","OK",TRUE,4.4,4.7,8.7,TRUE,18
"SA65AS","OK",TRUE,4.1,3.7,7,FALSE,3
"SA65AT","Insufficient Data",NA,NA,NA,NA,FALSE,1
"SA65AW","OK",TRUE,14.6,8,30,TRUE,16
"SA65AX","OK",FALSE,23.3,13.1,30,TRUE,18
"SA65AY","OK",TRUE,21.7,20,30,TRUE,27
"SA65BA","OK",TRUE,12.3,14.3,19,FALSE,26
"SA65BD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65BD","No Data",NA,NA,NA,NA,FALSE,0
"SA65BE","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65BE","No Data",NA,NA,NA,NA,FALSE,0
"SA65BH","OK",TRUE,8.1,7.6,15,FALSE,7
"SA65BJ","No premises",NA,NA,NA,NA,FALSE,0
"SA65BP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65BP","No Data",NA,NA,NA,NA,FALSE,0
"SA65BQ","OK",FALSE,10.9,10.3,16.8,FALSE,12
"SA65BS","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65BS","No Data",NA,NA,NA,NA,FALSE,0
"SA65BU","OK",FALSE,14.4,15.1,20.2,FALSE,12
"SA65BW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65BW","No Data",NA,NA,NA,NA,FALSE,0
"SA65BX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"SA65BX","No Data",NA,NA,NA,NA,FALSE,0
"SA65BY","OK",FALSE,13.8,15.4,21.4,FALSE,15
"SA65BZ","OK",FALSE,15,15.4,21.3,FALSE,7
"SA65DA","OK",FALSE,14.7,14.2,22.2,FALSE,9
"SA65DB","OK",FALSE,15.1,16.6,20.5,FALSE,11
"SA65DD","OK",FALSE,13,13.7,20.7,FALSE,16
"SA65DE","OK",FALSE,13.4,15.5,20.1,FALSE,14
"SA65DF","OK",TRUE,9.5,9,15.5,FALSE,35
"SA65DH","OK",FALSE,9.2,9.2,15.9,FALSE,26
"SA65DJ","OK",FALSE,10.3,10.3,13.3,FALSE,16
"SA65DL","OK",FALSE,8.1,8.1,12.6,FALSE,14
"SA65DN","OK",TRUE,7.4,8.4,11.8,FALSE,8
"SA65DP","OK",FALSE,8.6,7.5,16,FALSE,16
"SA65DQ","Insufficient Data",NA,NA,NA,NA,FALSE,2
"SA65DR","OK",FALSE,8.7,8.1,17.1,FALSE,12
"SA65DS","OK",FALSE,13.8,14.4,19.2,FALSE,30
"SA65DT","No premises",NA,NA,NA,NA,FALSE,0
"SA65DW","OK",FALSE,13.7,13.3,18.7,FALSE,13
"SA65DX","OK",TRUE,10,9.4,18.3,FALSE,35
"SA65DY","OK",FALSE,8.3,8.1,17,FALSE,16
"SA65DZ","OK",TRUE,6.6,5.3,16.3,FALSE,14
"SA65EA","OK",TRUE,11.6,11.8,19.3,FALSE,18
"SA65EB","OK",TRUE,12.1,14.2,19,FALSE,23
"SA65ED","OK",FALSE,12,12.3,17.2,FALSE,16
"SA65EE","OK",TRUE,12.4,13.9,17.8,FALSE,31
"SA65EF","OK",TRUE,11.1,12.1,15.9,FALSE,18
"SA65EG","OK",FALSE,11.2,12.6,16.4,FALSE,3
"SA65EH","OK",TRUE,13.1,15.1,21,FALSE,9
"SA65EJ","OK",TRUE,14.1,17.1,21,FALSE,17
"SA65EL","OK",FALSE,18.5,19.6,22,FALSE,18
"SA65EN","OK",FALSE,14.1,17.5,21.2,FALSE,10
"SA65EP","OK",FALSE,14.5,14.4,19.6,FALSE,9
"SA65EQ","OK",FALSE,12.2,12.7,17.7,FALSE,39
