"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"N10GA","OK",FALSE,11.8,9.4,30,TRUE,13
"N10GB","OK",FALSE,9.7,9.3,15.3,TRUE,6
"N10GD","OK",FALSE,14,11.9,30,TRUE,9
"N10GE","OK",FALSE,12.8,9.1,30,TRUE,23
"N10GF","OK",FALSE,9,7.9,14.3,TRUE,11
"N10GG","OK",FALSE,11.1,11.3,17.7,TRUE,7
"N10GJ","OK",TRUE,9.9,10.2,19.2,TRUE,73
"N10GL","OK",TRUE,12.3,8.9,30,TRUE,80
"N10GN","OK",TRUE,8.8,9.3,18,TRUE,50
"N10GP","OK",FALSE,11.4,7.7,30,FALSE,5
"N10GQ","No premises",NA,NA,NA,NA,FALSE,0
"N10GY","No premises",NA,NA,NA,NA,FALSE,0
