"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M65GB","OK",FALSE,25.5,18.9,30,TRUE,14
"M65GD","OK",FALSE,27.8,25,30,TRUE,6
"M65GG","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M65GL","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M65GN","OK",FALSE,13.6,12.3,20,TRUE,7
"M65GQ","OK",TRUE,30,20,30,TRUE,17
"M65GR","OK",FALSE,27.8,19.3,30,TRUE,12
"M65GS","OK",FALSE,29.2,20,30,TRUE,20
"M65GT","OK",FALSE,23,21,30,TRUE,19
"M65GU","OK",FALSE,16.9,18,30,TRUE,9
"M65GX","OK",FALSE,16.1,12.7,30,TRUE,12
"M65GY","OK",FALSE,25.5,7,30,TRUE,13
"M65GZ","OK",FALSE,15.7,13.3,30,TRUE,8
