"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N29EA","OK",FALSE,17.1,11.5,30,TRUE,40
"N29EB","OK",TRUE,7.4,8.5,14.6,TRUE,16
"N29ED","OK",TRUE,13.5,10,30,TRUE,27
"N29EJ","OK",FALSE,15.1,15.5,17.4,TRUE,4
"N29EL","OK",FALSE,21.8,11.9,30,TRUE,56
"N29EN","OK",FALSE,24.3,13.8,30,TRUE,8
"N29EP","OK",FALSE,20.9,19.7,30,TRUE,3
"N29ER","OK",FALSE,16.9,13.9,30,TRUE,14
"N29ES","OK",TRUE,22.2,12.1,30,TRUE,18
"N29ET","OK",FALSE,17.4,17.6,30,TRUE,21
"N29EU","OK",FALSE,30,20,30,TRUE,17
"N29EX","No premises",NA,NA,NA,NA,TRUE,0
"N29EY","Insufficient Data",NA,NA,NA,NA,TRUE,2
