"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"E15RA","OK",FALSE,8.5,9.4,11.4,TRUE,7
"E15RB","OK",FALSE,6.1,6.1,10.1,TRUE,10
"E15RD","OK",TRUE,6.9,6.6,11.7,TRUE,27
"E15RE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"E15RF","No Data",NA,NA,NA,NA,FALSE,0
"E15RG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"E15RG","No Data",NA,NA,NA,NA,FALSE,0
"E15RJ","OK",FALSE,6,6.4,8.2,TRUE,15
"E15RN","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"E15RN","No Data",NA,NA,NA,NA,TRUE,0
"E15RP","OK",FALSE,12.9,7.8,30,TRUE,23
"E15RR","OK",TRUE,18.2,8.9,30,TRUE,53
"E15RS","OK",FALSE,18.3,8.2,30,TRUE,17
"E15RT","OK",FALSE,6.5,6.8,9.8,TRUE,22
"E15RU","OK",TRUE,9,7.1,30,TRUE,23
"E15RW","OK",FALSE,11.5,8.1,30,TRUE,38
"E15RX","OK",FALSE,5.7,5.9,13.7,FALSE,39
"E15RY","OK",TRUE,4.6,4.8,7.9,TRUE,21
"E15RZ","OK",TRUE,14.3,7.1,30,TRUE,40
