"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"G24PB","OK",FALSE,13.6,15.3,18.6,FALSE,6
"G24PF","No premises",NA,NA,NA,NA,FALSE,0
"G24PG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G24PH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G24PP","No premises",NA,NA,NA,NA,FALSE,0
"G24PQ","OK",FALSE,14.8,16.7,18.6,FALSE,10
"G24PR","No Data",NA,NA,NA,NA,FALSE,0
"G24PS","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G24PT","No premises",NA,NA,NA,NA,FALSE,0
"G24PZ","No premises",NA,NA,NA,NA,FALSE,0
