"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"L62WB","OK",TRUE,15.1,16,20.6,FALSE,14
"L62WD","OK",FALSE,14.7,15.6,18,FALSE,8
"L62WE","OK",FALSE,9.7,8.1,17.9,FALSE,4
"L62WF","Insufficient Data",NA,NA,NA,NA,TRUE,1
"L62WG","OK",FALSE,13.8,14.3,17.1,FALSE,9
"L62WH","OK",FALSE,15.5,17.3,22.8,FALSE,8
"L62WJ","OK",FALSE,10.9,10.3,16.4,FALSE,12
"L62WL","OK",FALSE,14.9,18.3,21.6,FALSE,13
"L62WN","OK",FALSE,15.9,16.3,21,FALSE,10
"L62WQ","OK",FALSE,13.1,13.2,17.9,FALSE,13
