"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"B94JA","OK",TRUE,23.6,19.4,30,TRUE,33
"B94JB","OK",FALSE,27.4,21.5,30,TRUE,14
"B94JD","OK",FALSE,25.3,25.9,30,TRUE,8
"B94JF","OK",FALSE,25.9,21.2,30,TRUE,22
"B94JG","OK",FALSE,26,22.1,30,TRUE,19
"B94JH","OK",FALSE,25,19.7,30,TRUE,6
"B94JJ","No premises",NA,NA,NA,NA,FALSE,0
"B94JL","OK",FALSE,27,22.9,30,TRUE,13
"B94JP","OK",TRUE,25.8,19.3,30,TRUE,14
"B94JQ","OK",FALSE,15.2,17.2,20.9,TRUE,43
"B94JT","No Data",NA,NA,NA,NA,TRUE,0
"B94JU","OK",FALSE,30,20,30,TRUE,5
