"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"L70JA","OK",TRUE,13.8,7.4,30,TRUE,21
"L70JB","Insufficient Data",NA,NA,NA,NA,TRUE,1
"L70JD","OK",FALSE,11.9,9.4,20,TRUE,3
"L70JE","OK",TRUE,28.3,20,30,TRUE,20
"L70JF","OK",FALSE,27.1,20,30,TRUE,12
"L70JG","OK",FALSE,26.6,30,30,TRUE,20
"L70JH","OK",FALSE,13.8,9.9,30,TRUE,13
"L70JJ","OK",FALSE,15,9.4,30,TRUE,22
"L70JL","OK",TRUE,23.1,20,30,TRUE,27
"L70JN","OK",FALSE,15.8,8.8,30,TRUE,13
"L70JP","OK",FALSE,24.5,12.4,30,TRUE,22
"L70JQ","OK",TRUE,14.3,7.8,30,TRUE,24
"L70JR","OK",FALSE,28.5,10.4,30,TRUE,20
"L70JS","OK",TRUE,22.6,14.1,30,TRUE,26
"L70JT","OK",FALSE,16.1,9.5,30,TRUE,23
"L70JU","OK",FALSE,9.8,10.3,14.1,TRUE,7
"L70JW","OK",FALSE,29,20,30,TRUE,19
"L70JX","OK",TRUE,17.8,12,30,TRUE,30
"L70JY","OK",FALSE,30,11.6,30,TRUE,3
"L70JZ","OK",FALSE,29,12.7,30,TRUE,17
