"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"L31QA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L31QB","No premises",NA,NA,NA,NA,FALSE,0
"L31QF","No premises",NA,NA,NA,NA,FALSE,0
"L31QH","No premises",NA,NA,NA,NA,FALSE,0
"L31QJ","No premises",NA,NA,NA,NA,FALSE,0
"L31QL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L31QP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L31QW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L31QX","No premises",NA,NA,NA,NA,FALSE,0
"L31QY","No premises",NA,NA,NA,NA,FALSE,0
"L31QZ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
