"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"L64EA","OK",FALSE,13.7,15.4,20,TRUE,5
"L64EB","OK",TRUE,9.8,10.2,20,TRUE,6
"L64ED","Insufficient Data",NA,NA,NA,NA,TRUE,2
"L64EE","OK",FALSE,7.8,7.8,9.3,TRUE,3
"L64EG","No premises",NA,NA,NA,NA,TRUE,0
"L64EH","No premises",NA,NA,NA,NA,FALSE,0
"L64EL","Insufficient Data",NA,NA,NA,NA,FALSE,2
"L64EN","OK",FALSE,16.6,18.1,22,FALSE,19
"L64EP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"L64EP","No Data",NA,NA,NA,NA,FALSE,0
"L64EQ","OK",FALSE,11.8,12.5,17,FALSE,10
"L64ER","OK",FALSE,8.7,9.1,11.4,FALSE,9
"L64ES","OK",FALSE,10.1,11.5,13.1,FALSE,11
"L64ET","OK",TRUE,8.2,8.9,15.4,FALSE,59
"L64EU","OK",FALSE,13.8,16.2,19.4,TRUE,11
"L64EW","No premises",NA,NA,NA,NA,FALSE,0
"L64EY","OK",FALSE,16.3,16.9,19.4,FALSE,18
"L64EZ","OK",FALSE,16.9,16.7,19.5,FALSE,12
