"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M80EA","OK",FALSE,24.7,13.3,30,TRUE,7
"M80EB","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M80ED","OK",FALSE,10.7,11,11.7,TRUE,4
"M80EE","OK",TRUE,9.2,9.6,20,TRUE,7
"M80EF","OK",TRUE,9.1,10.7,16,TRUE,3
"M80EG","OK",TRUE,19.3,20,30,TRUE,7
"M80EH","OK",TRUE,7,7.4,13.3,TRUE,5
"M80EJ","OK",TRUE,12.9,5.1,30,TRUE,4
"M80EN","OK",FALSE,26.7,30,30,TRUE,7
"M80EP","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M80EQ","OK",FALSE,8.2,7.9,10.5,TRUE,4
"M80ER","Insufficient Data",NA,NA,NA,NA,TRUE,2
"M80ES","OK",FALSE,30,21.8,30,TRUE,4
"M80ET","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M80EW","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M80EZ","OK",FALSE,11.6,10,20,TRUE,4
