"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"L84YB","OK",FALSE,4.4,4.4,5.2,FALSE,3
"L84YD","OK",TRUE,5.1,6.4,7.6,TRUE,4
"L84YE","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"L84YF","OK",FALSE,21.2,18.8,30,TRUE,5
"L84YG","OK",FALSE,27.4,30,30,TRUE,7
"L84YH","OK",FALSE,30,16,30,TRUE,3
"L84YJ","OK",FALSE,27.2,17.7,30,TRUE,5
"L84YL","OK",FALSE,18.4,10,30,TRUE,12
"L84YN","OK",FALSE,30,30,30,TRUE,4
"L84YP","OK",FALSE,10.6,10.6,12.7,TRUE,3
"L84YQ","OK",FALSE,24.2,10.2,30,TRUE,11
"L84YR","OK",FALSE,15.4,10.2,30,TRUE,6
"L84YS","OK",TRUE,20.3,16.1,30,TRUE,20
"L84YT","OK",FALSE,17.8,13.5,30,TRUE,7
"L84YU","OK",FALSE,8.6,8.1,13.9,TRUE,4
"L84YW","OK",FALSE,30,7.9,30,TRUE,3
