"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"SO410AA","OK",FALSE,6.9,6.9,7.1,FALSE,3
"SO410AB","OK",FALSE,12.4,10.9,22.5,FALSE,3
"SO410AD","OK",FALSE,18.5,18.4,19.4,FALSE,3
"SO410AE","OK",TRUE,8.6,4,30,TRUE,26
"SO410AF","OK",FALSE,12.5,14.1,19.5,FALSE,8
"SO410AG","OK",FALSE,3.4,3.8,4.1,TRUE,7
"SO410AH","Insufficient Data",NA,NA,NA,NA,FALSE,1
"SO410AJ","OK",TRUE,8.6,3.3,30,TRUE,7
"SO410AL","Insufficient Data",NA,NA,NA,NA,FALSE,2
"SO410AN","OK",FALSE,20.3,20.1,23.5,FALSE,5
"SO410AP","No Data",NA,NA,NA,NA,FALSE,0
"SO410AQ","OK",FALSE,12.5,10,19.2,FALSE,3
"SO410AR","OK",TRUE,3,3.6,4.5,TRUE,4
"SO410BA","OK",TRUE,5.7,5.8,10.4,FALSE,32
"SO410BW","No premises",NA,NA,NA,NA,FALSE,0
"SO410DA","OK",FALSE,17.1,19,24.4,FALSE,8
"SO410DB","OK",TRUE,4,3.9,7.2,FALSE,15
"SO410DD","OK",FALSE,7.4,8.1,9,FALSE,6
"SO410EA","OK",FALSE,16.9,16.4,20.2,FALSE,3
"SO410EB","OK",FALSE,17.8,18.2,22.1,FALSE,3
"SO410ED","No Data",NA,NA,NA,NA,FALSE,0
"SO410EH","OK",TRUE,3.5,3.3,5.9,FALSE,20
"SO410EQ","OK",FALSE,18.7,19.3,20.4,FALSE,4
"SO410EW","OK",TRUE,20.9,21.1,30,TRUE,4
"SO410EX","OK",FALSE,6.8,6.8,9.3,FALSE,4
"SO410EY","OK",TRUE,5.8,7,7.4,TRUE,6
"SO410FB","OK",TRUE,2.1,1.8,4.3,TRUE,5
"SO410FD","OK",TRUE,13.1,2.6,30,TRUE,29
"SO410FE","OK",TRUE,10.7,2.5,30,TRUE,18
"SO410FF","OK",TRUE,4.6,4.6,12.3,TRUE,22
"SO410FG","OK",TRUE,12.6,3.6,30,TRUE,31
"SO410FH","OK",TRUE,9.7,4.2,30,TRUE,6
"SO410FJ","OK",TRUE,9.8,2.2,30,TRUE,31
"SO410FL","OK",TRUE,1.1,1.2,1.2,FALSE,3
"SO410FN","OK",TRUE,4.9,4.3,15.9,FALSE,26
"SO410FP","OK",TRUE,3.9,3.1,10.3,TRUE,34
"SO410FQ","OK",FALSE,7.8,8.3,10.2,FALSE,5
"SO410FR","OK",FALSE,19.9,21.3,21.8,FALSE,3
"SO410FS","Insufficient Data",NA,NA,NA,NA,FALSE,2
"SO410FT","OK",FALSE,24.2,3.1,30,TRUE,10
"SO410FU","No premises",NA,NA,NA,NA,FALSE,0
"SO410FY","OK",FALSE,9,4.5,30,TRUE,16
"SO410FZ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"SO410FZ","No Data",NA,NA,NA,NA,TRUE,0
"SO410GA","OK",TRUE,6,5.6,13.2,TRUE,34
