"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"FY51AA","No premises",NA,NA,NA,NA,FALSE,0
"FY51AD","No Data",NA,NA,NA,NA,FALSE,0
"FY51AE","OK",FALSE,17.7,17.6,30,TRUE,23
"FY51AG","OK",FALSE,25,19,30,TRUE,11
"FY51AJ","OK",FALSE,13.8,13.5,24.4,TRUE,15
"FY51AP","OK",FALSE,20.7,22.1,24.4,FALSE,5
"FY51AW","No premises",NA,NA,NA,NA,FALSE,0
"FY51AY","No premises",NA,NA,NA,NA,FALSE,0
"FY51AZ","OK",FALSE,19,14.4,30,TRUE,5
"FY51BB","OK",TRUE,25.6,19.6,30,TRUE,7
"FY51BD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"FY51BE","OK",FALSE,8,7.5,11.3,FALSE,6
"FY51BG","OK",FALSE,14.4,14.5,22.9,TRUE,9
"FY51BH","OK",FALSE,14.1,16.8,22.2,TRUE,10
"FY51BJ","OK",FALSE,16.3,18.7,21.9,FALSE,21
"FY51BL","OK",FALSE,18.2,19,22.7,FALSE,12
"FY51BN","OK",FALSE,20.4,19.4,30,TRUE,22
"FY51BP","Insufficient Data",NA,NA,NA,NA,TRUE,2
"FY51BQ","OK",FALSE,19.3,20.5,23.8,TRUE,17
"FY51BS","OK",TRUE,12,8.1,23.1,TRUE,9
"FY51BU","OK",FALSE,16.6,15.3,30,TRUE,14
"FY51BW","OK",FALSE,24.1,20.7,30,TRUE,12
"FY51BY","OK",FALSE,19.2,19.3,23.2,TRUE,3
"FY51BZ","OK",FALSE,25.7,20.9,30,TRUE,8
"FY51DA","OK",FALSE,10.7,9.9,12.3,TRUE,3
"FY51DB","OK",TRUE,21.7,18.5,30,TRUE,21
"FY51DE","OK",FALSE,10.3,9.2,18.9,TRUE,15
"FY51DF","OK",FALSE,10.5,8.1,20,TRUE,8
"FY51DG","OK",FALSE,20.8,17.9,30,TRUE,7
"FY51DH","OK",FALSE,22.7,20.6,30,TRUE,21
"FY51DJ","OK",FALSE,22.5,22.3,24.4,FALSE,5
"FY51DL","OK",FALSE,17.3,19,21.4,TRUE,22
"FY51DP","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"FY51DQ","OK",FALSE,18.8,18.9,23.1,TRUE,14
"FY51DR","OK",TRUE,20.5,18.1,30,TRUE,25
"FY51DS","OK",TRUE,22.2,18.6,30,TRUE,28
"FY51DT","OK",FALSE,16.8,14.4,30,TRUE,17
"FY51DW","OK",FALSE,11.4,12.4,19.1,TRUE,8
"FY51DX","OK",FALSE,17.4,18.5,21.6,TRUE,9
"FY51DY","OK",FALSE,30,21,30,TRUE,7
"FY51DZ","OK",FALSE,19.3,19,30,TRUE,8
"FY51EA","OK",FALSE,21.5,19.1,30,TRUE,18
"FY51EB","OK",TRUE,16.3,17.3,23.1,TRUE,10
"FY51ED","OK",TRUE,14.2,18.1,24.1,TRUE,12
"FY51EE","OK",TRUE,22.1,14.6,30,TRUE,8
"FY51EF","OK",FALSE,17.9,18.8,19.7,TRUE,7
"FY51EG","OK",FALSE,18.1,17.4,30,TRUE,17
"FY51EH","OK",TRUE,15.8,15.7,30,TRUE,14
"FY51EJ","No Data",NA,NA,NA,NA,TRUE,0
"FY51EL","OK",FALSE,14.2,6,30,TRUE,3
"FY51EP","OK",TRUE,13.7,15.4,28.5,TRUE,9
"FY51EQ","OK",FALSE,15.3,16.4,20.8,TRUE,19
"FY51ER","OK",FALSE,15.9,19.7,20.7,TRUE,6
"FY51ES","OK",FALSE,14.7,14.9,21.9,TRUE,9
"FY51ET","OK",FALSE,23.9,16.9,30,TRUE,24
"FY51EU","OK",FALSE,20.5,15.7,30,TRUE,21
"FY51EW","OK",FALSE,13.9,15.9,19.9,TRUE,10
"FY51EY","OK",FALSE,24.3,15.9,30,TRUE,48
"FY51EZ","OK",FALSE,16,16.8,21,TRUE,3
"FY51FD","OK",FALSE,13,14.6,17.4,TRUE,16
"FY51FE","OK",FALSE,16.9,13.2,30,TRUE,20
"FY51FF","OK",FALSE,17.2,16.8,30,TRUE,12
"FY51FG","Insufficient Data",NA,NA,NA,NA,TRUE,1
"FY51HA","OK",FALSE,26.1,19.2,30,TRUE,3
"FY51HB","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"FY51HD","OK",FALSE,21,23.6,24.4,TRUE,8
"FY51HE","OK",FALSE,14.6,16.4,19.7,TRUE,7
"FY51HF","OK",FALSE,10.3,11.3,12.9,TRUE,3
"FY51HG","OK",TRUE,17.5,18.9,30,TRUE,12
"FY51HH","OK",FALSE,8.9,9.1,12.3,TRUE,7
"FY51HJ","OK",FALSE,30,12.7,30,TRUE,3
"FY51HL","OK",FALSE,9.2,7.8,30,TRUE,17
"FY51HN","OK",FALSE,10.3,9,30,TRUE,15
"FY51HP","OK",FALSE,5.6,5,7.7,TRUE,7
"FY51HQ","OK",FALSE,17.5,13.8,30,TRUE,36
"FY51HR","OK",FALSE,8.2,8.1,9.8,TRUE,4
"FY51HS","OK",FALSE,8.6,8.2,11.6,TRUE,8
"FY51HT","OK",FALSE,16.2,8.5,30,TRUE,5
"FY51HU","OK",FALSE,14.1,11.7,30,TRUE,26
"FY51HW","Insufficient Data",NA,NA,NA,NA,TRUE,2
"FY51HX","OK",TRUE,9.6,10.1,14.9,TRUE,21
"FY51HY","OK",TRUE,14.4,11,30,TRUE,20
"FY51HZ","OK",TRUE,15.3,10.2,30,TRUE,17
"FY51JA","Insufficient Data",NA,NA,NA,NA,TRUE,2
"FY51JB","OK",TRUE,5,5.2,7.9,TRUE,7
"FY51JD","OK",TRUE,4.3,4.7,6.8,TRUE,4
"FY51JE","OK",TRUE,7.4,7.8,12.8,TRUE,16
"FY51JF","OK",FALSE,28,14.2,30,TRUE,6
"FY51JG","OK",TRUE,18.5,12.3,30,TRUE,14
"FY51JL","OK",FALSE,12.3,12.4,15.5,TRUE,5
"FY51JN","OK",FALSE,18.9,15.6,30,TRUE,23
"FY51JP","OK",FALSE,16.8,13.5,30,TRUE,11
"FY51JQ","OK",FALSE,16.9,10.9,30,TRUE,5
"FY51JR","OK",FALSE,12.2,9.2,30,TRUE,9
"FY51JS","OK",FALSE,9.3,9.5,12.1,TRUE,4
"FY51JT","OK",FALSE,12.3,11.2,15.6,TRUE,5
"FY51JU","OK",TRUE,22.6,13.8,30,TRUE,10
"FY51JW","OK",FALSE,18.7,12.3,30,TRUE,24
"FY51JX","OK",FALSE,16.9,15.2,30,TRUE,9
"FY51JY","OK",FALSE,18.6,10.8,30,TRUE,18
"FY51JZ","OK",FALSE,17.4,11.3,30,TRUE,13
"FY51LA","OK",TRUE,11,9.1,30,TRUE,13
"FY51LB","OK",TRUE,14,13.5,30,TRUE,35
"FY51LD","OK",FALSE,17.2,14.6,30,TRUE,16
"FY51LE","OK",TRUE,18.5,14.3,30,TRUE,33
"FY51LF","OK",FALSE,9.8,9.7,18.5,TRUE,15
"FY51LG","OK",TRUE,17.6,12,30,TRUE,20
"FY51LH","OK",FALSE,17,10.2,30,TRUE,12
"FY51LJ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"FY51LL","OK",FALSE,16.7,10.5,30,TRUE,4
"FY51LN","OK",TRUE,10.1,9.4,17.3,TRUE,10
"FY51LP","OK",FALSE,12.3,10.1,30,TRUE,29
"FY51LQ","OK",FALSE,22.4,13.4,30,TRUE,22
