"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"GL29AA","OK",TRUE,17.3,10,30,TRUE,5
"GL29AB","OK",FALSE,30,25,30,TRUE,9
"GL29AD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29AE","OK",TRUE,20.3,13.8,30,TRUE,16
"GL29AF","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29AG","OK",FALSE,18.4,9.8,30,TRUE,15
"GL29AH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29AJ","OK",FALSE,30,30,30,TRUE,7
"GL29AL","OK",FALSE,30,30,30,TRUE,16
"GL29AN","OK",FALSE,30,30,30,TRUE,25
"GL29AQ","OK",FALSE,0,0,0,TRUE,3
"GL29AR","OK",TRUE,20.7,6.1,30,TRUE,8
"GL29AS","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29AU","OK",FALSE,19.6,20,30,TRUE,18
"GL29AW","OK",FALSE,30,30,30,TRUE,24
"GL29AX","OK",FALSE,23.8,20,30,TRUE,10
"GL29AY","OK",FALSE,17,20,30,TRUE,11
"GL29AZ","OK",FALSE,23.6,30,30,TRUE,12
"GL29BA","OK",FALSE,21,20,30,TRUE,6
"GL29BB","OK",TRUE,13.7,7,30,TRUE,20
"GL29BD","OK",FALSE,27.4,30,30,TRUE,8
"GL29BE","OK",TRUE,22.3,7.8,30,TRUE,9
"GL29BG","OK",FALSE,18.3,20,30,TRUE,14
"GL29BH","OK",FALSE,30,30,30,TRUE,3
"GL29BJ","OK",FALSE,5.5,5.1,6.8,TRUE,3
"GL29BL","OK",FALSE,5.6,5.8,7.1,FALSE,4
"GL29BN","OK",TRUE,30,30,30,TRUE,18
"GL29BP","OK",FALSE,17.9,18.8,30,TRUE,4
"GL29BQ","OK",TRUE,28.9,20,30,TRUE,27
"GL29BS","OK",FALSE,18.8,20,30,TRUE,6
"GL29BT","OK",FALSE,21.8,20,30,TRUE,8
"GL29BU","OK",TRUE,21.8,7.5,30,TRUE,23
"GL29BW","OK",FALSE,27.4,20,30,TRUE,3
"GL29BX","OK",TRUE,30,20,30,TRUE,23
"GL29BY","OK",TRUE,26.4,4.9,30,TRUE,9
"GL29BZ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29DA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29DB","OK",TRUE,28.5,25,30,TRUE,18
"GL29DD","OK",TRUE,18.9,12,30,TRUE,28
"GL29DE","OK",TRUE,28.8,30,30,TRUE,33
"GL29DF","OK",FALSE,30,30,30,TRUE,6
"GL29DG","OK",TRUE,20.2,11.7,30,TRUE,16
"GL29DJ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"GL29DL","OK",FALSE,20.3,8.8,30,TRUE,6
"GL29DN","OK",TRUE,24.9,20,30,TRUE,20
"GL29DQ","OK",TRUE,11,2.1,30,TRUE,3
"GL29DR","OK",FALSE,17.6,20,30,TRUE,3
"GL29DS","OK",TRUE,27.4,20,30,TRUE,3
"GL29DT","OK",TRUE,13.1,10.6,30,TRUE,6
"GL29DU","OK",FALSE,22.2,11.1,30,TRUE,10
"GL29DW","OK",TRUE,26.9,20,30,TRUE,33
"GL29DX","OK",TRUE,30,20,30,TRUE,7
"GL29DY","OK",FALSE,30,30,30,TRUE,12
"GL29DZ","OK",TRUE,16.6,7.9,30,TRUE,10
"GL29EA","OK",TRUE,21.1,8.4,30,TRUE,8
