"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"E48EA","OK",FALSE,27.3,30,30,TRUE,34
"E48EE","OK",FALSE,21.3,15.3,30,TRUE,53
"E48EF","OK",FALSE,29.5,20,30,TRUE,39
"E48EG","OK",FALSE,22.4,20,30,TRUE,32
"E48EH","OK",FALSE,30,20,30,TRUE,29
"E48EJ","OK",TRUE,30,20,30,TRUE,33
"E48EL","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"E48EL","No Data",NA,NA,NA,NA,TRUE,0
"E48EN","OK",TRUE,26.6,20,30,TRUE,33
"E48EP","OK",FALSE,20.7,11.7,30,TRUE,42
"E48EQ","No premises",NA,NA,NA,NA,FALSE,0
"E48ET","OK",TRUE,25.8,12.7,30,TRUE,33
"E48EU","OK",TRUE,25.5,20,30,TRUE,42
"E48EW","OK",FALSE,23.8,14.2,30,TRUE,31
"E48EX","OK",FALSE,28.4,20,30,TRUE,30
"E48EY","OK",FALSE,29.5,7.6,30,TRUE,15
