"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"G37AA","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"G37AD","OK",FALSE,30,20,30,TRUE,12
"G37AE","OK",FALSE,23,20,30,TRUE,28
"G37AG","OK",FALSE,16.8,17.6,20.3,TRUE,43
"G37AH","OK",FALSE,29.2,30,30,TRUE,35
"G37AJ","OK",TRUE,26.9,20,30,TRUE,25
"G37AL","OK",FALSE,30,20,30,TRUE,18
"G37AR","OK",FALSE,18.6,20,30,TRUE,12
"G37AW","OK",FALSE,22,17.5,30,TRUE,14
"G37AY","OK",FALSE,20.9,25,30,TRUE,8
