"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"HP27AA","OK",TRUE,18.1,12.5,30,TRUE,12
"HP27AB","OK",TRUE,24,20,30,TRUE,13
"HP27AD","OK",FALSE,30,30,30,TRUE,4
"HP27AE","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HP27AE","No Data",NA,NA,NA,NA,TRUE,0
"HP27AF","OK",FALSE,24.2,6.8,30,TRUE,3
"HP27AG","OK",TRUE,30,7,30,TRUE,27
"HP27AH","No premises",NA,NA,NA,NA,FALSE,0
"HP27AJ","OK",TRUE,7.1,3.7,20,TRUE,4
"HP27AL","OK",FALSE,11.8,6.3,30,TRUE,10
"HP27AN","OK",FALSE,22.9,20,30,TRUE,34
"HP27AP","OK",TRUE,21.1,7.4,30,TRUE,34
"HP27AQ","OK",FALSE,30,20,30,TRUE,16
"HP27AR","OK",FALSE,25.4,17.9,30,TRUE,5
"HP27AS","OK",FALSE,6.3,5.8,8.5,TRUE,7
"HP27AT","OK",TRUE,14.1,4.1,30,TRUE,14
"HP27AW","OK",TRUE,23.9,20,30,TRUE,26
"HP27AX","OK",TRUE,21.6,5.2,30,TRUE,39
"HP27AY","OK",TRUE,20.6,25,30,TRUE,14
"HP27AZ","OK",TRUE,3.5,4,4.7,TRUE,6
"HP27BA","OK",TRUE,5.5,2.8,30,TRUE,27
"HP27BB","OK",TRUE,4.9,3.1,13.8,TRUE,8
"HP27BD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HP27BD","No Data",NA,NA,NA,NA,TRUE,0
"HP27BE","OK",TRUE,3,3.1,5.2,FALSE,5
"HP27BF","OK",FALSE,3.8,3.8,4.5,FALSE,3
"HP27BG","OK",TRUE,19.3,5.7,30,TRUE,16
"HP27BH","OK",TRUE,2.5,2,4.9,TRUE,3
"HP27BJ","OK",TRUE,3,3.8,3.9,TRUE,4
"HP27BL","No Data",NA,NA,NA,NA,FALSE,0
"HP27BN","OK",TRUE,17.1,2.5,30,TRUE,5
"HP27BQ","OK",TRUE,20.7,11.8,30,TRUE,14
"HP27BT","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27BT","No Data",NA,NA,NA,NA,FALSE,0
"HP27BW","OK",TRUE,15.4,2.6,30,TRUE,6
"HP27BY","No premises",NA,NA,NA,NA,FALSE,0
"HP27BZ","OK",TRUE,30,30,30,TRUE,7
"HP27DA","OK",TRUE,16.6,2.7,30,FALSE,5
"HP27DE","Insufficient Data",NA,NA,NA,NA,TRUE,1
"HP27DF","OK",TRUE,1.8,1.9,2.8,TRUE,8
"HP27DL","OK",TRUE,2.5,2.6,2.9,TRUE,6
"HP27DN","OK",FALSE,24.1,24.1,28.7,TRUE,3
"HP27DT","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27DT","No Data",NA,NA,NA,NA,FALSE,0
"HP27DU","OK",TRUE,2.3,2.1,4.3,TRUE,6
"HP27DW","OK",TRUE,3.1,3.2,4,TRUE,8
"HP27DX","OK",TRUE,2.6,2.5,4.3,TRUE,12
"HP27DY","No premises",NA,NA,NA,NA,FALSE,0
"HP27DZ","No premises",NA,NA,NA,NA,FALSE,0
"HP27EA","OK",TRUE,5.3,2.4,21.4,TRUE,7
"HP27EB","OK",TRUE,2.8,3.1,3.4,FALSE,7
"HP27EF","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HP27EF","No Data",NA,NA,NA,NA,TRUE,0
"HP27EG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27EG","No Data",NA,NA,NA,NA,FALSE,0
"HP27EP","Insufficient Data",NA,NA,NA,NA,FALSE,2
"HP27EQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27EQ","No Data",NA,NA,NA,NA,FALSE,0
"HP27ES","Insufficient Data",NA,NA,NA,NA,TRUE,1
"HP27EU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27EU","No Data",NA,NA,NA,NA,FALSE,0
"HP27EY","OK",TRUE,3,3,4.1,FALSE,4
"HP27FW","OK",TRUE,2.5,3.1,3.4,FALSE,4
"HP27FZ","Insufficient Data",NA,NA,NA,NA,FALSE,2
"HP27GB","No premises",NA,NA,NA,NA,FALSE,0
"HP27GE","OK",TRUE,0.9,0.9,1.5,FALSE,4
"HP27GF","No premises",NA,NA,NA,NA,FALSE,0
"HP27GG","No premises",NA,NA,NA,NA,FALSE,0
"HP27GH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HP27GH","No Data",NA,NA,NA,NA,TRUE,0
"HP27GJ","OK",TRUE,22.8,20,30,TRUE,9
"HP27GN","No premises",NA,NA,NA,NA,FALSE,0
"HP27GQ","No premises",NA,NA,NA,NA,FALSE,0
"HP27GY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27GY","No Data",NA,NA,NA,NA,FALSE,0
"HP27HD","No premises",NA,NA,NA,NA,TRUE,0
"HP27HF","No premises",NA,NA,NA,NA,FALSE,0
"HP27HH","OK",FALSE,30,30,30,TRUE,3
"HP27HJ","No Data",NA,NA,NA,NA,TRUE,0
"HP27HL","No premises",NA,NA,NA,NA,TRUE,0
"HP27HN","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"HP27HN","No Data",NA,NA,NA,NA,TRUE,0
"HP27HP","OK",FALSE,4.4,4.4,5.7,FALSE,3
"HP27HR","OK",TRUE,6.7,1.8,20,TRUE,6
"HP27HS","OK",TRUE,21.8,21.8,30,TRUE,3
"HP27HT","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"HP27HT","No Data",NA,NA,NA,NA,FALSE,0
