"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"G50BA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G50BA","No Data",NA,NA,NA,NA,FALSE,0
"G50BE","OK",FALSE,9.2,9.5,14.1,FALSE,27
"G50BF","OK",FALSE,10.7,12,13.5,FALSE,12
"G50BH","OK",FALSE,3.5,3.9,4.2,FALSE,4
"G50BL","Insufficient Data",NA,NA,NA,NA,FALSE,2
"G50BN","No Data",NA,NA,NA,NA,FALSE,0
"G50BQ","No premises",NA,NA,NA,NA,FALSE,0
"G50BW","Insufficient Data",NA,NA,NA,NA,FALSE,1
"G50BX","OK",FALSE,10.3,8.8,18,FALSE,20
