"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"S95AA","No premises",NA,NA,NA,NA,TRUE,0
"S95AB","OK",FALSE,20.4,20.4,20.4,TRUE,3
"S95AD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"S95AD","No Data",NA,NA,NA,NA,TRUE,0
"S95AE","OK",FALSE,16.8,17.2,20.8,FALSE,5
"S95AF","OK",TRUE,15.6,16.8,30,TRUE,12
"S95AG","OK",FALSE,11.4,8.1,20,FALSE,10
"S95AH","OK",FALSE,11.3,8.8,20.6,TRUE,6
"S95AJ","OK",FALSE,17.2,17.8,20,FALSE,5
"S95AL","OK",FALSE,30,20.6,30,TRUE,7
"S95AN","OK",TRUE,19.4,17.7,30,TRUE,21
"S95AP","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"S95AP","No Data",NA,NA,NA,NA,TRUE,0
"S95AQ","No premises",NA,NA,NA,NA,FALSE,0
"S95AR","OK",FALSE,12.7,12.9,19.9,FALSE,44
"S95AS","OK",TRUE,12,9.5,19.9,FALSE,33
"S95AU","OK",FALSE,18.3,17.9,20.5,FALSE,5
"S95AW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"S95AW","No Data",NA,NA,NA,NA,FALSE,0
"S95AX","OK",FALSE,15.4,17,30,TRUE,27
"S95AY","OK",FALSE,20,12.6,30,TRUE,21
"S95AZ","OK",TRUE,20,16,30,TRUE,16
