"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"S65NA","OK",TRUE,3.1,3.7,4.2,TRUE,14
"S65NB","OK",FALSE,22.4,3.5,30,TRUE,15
"S65ND","OK",TRUE,12.2,2.7,30,TRUE,12
"S65NE","OK",FALSE,3.8,3.9,4.6,TRUE,8
"S65NF","OK",FALSE,3.5,3.9,4.1,TRUE,9
"S65NG","OK",TRUE,3.2,2.3,5.2,TRUE,5
"S65NH","OK",TRUE,2.5,2.5,3.8,TRUE,6
"S65NJ","OK",TRUE,2.8,3.4,3.9,TRUE,4
"S65NL","OK",FALSE,4.2,4.1,5.3,TRUE,15
"S65NN","OK",FALSE,3.9,4,5,TRUE,11
"S65NP","OK",TRUE,9.1,2.7,30,TRUE,33
"S65NQ","OK",TRUE,6.1,3.4,30,TRUE,26
"S65NR","OK",TRUE,10.4,3.6,30,TRUE,7
