"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"TR60AA","OK",FALSE,13.5,11.7,19.5,FALSE,5
"TR60AB","Insufficient Data",NA,NA,NA,NA,FALSE,1
"TR60AD","OK",FALSE,7.1,7.8,9.2,FALSE,6
"TR60AE","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TR60AJ","OK",FALSE,11.6,11.5,20.3,FALSE,15
"TR60AL","OK",FALSE,9,8.1,11.5,FALSE,3
"TR60AN","OK",FALSE,9.8,11.2,13.6,TRUE,3
"TR60AP","OK",FALSE,13,14.1,16.8,FALSE,8
"TR60AQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TR60AR","OK",FALSE,10.9,13.4,14.9,FALSE,3
"TR60AS","OK",FALSE,11.4,10.9,19.8,FALSE,16
"TR60AT","OK",FALSE,8.2,8.1,13.1,FALSE,17
"TR60AU","OK",FALSE,6.9,7.1,9.2,FALSE,8
"TR60AW","Insufficient Data",NA,NA,NA,NA,FALSE,2
"TR60AX","OK",FALSE,10.3,11.1,13.9,FALSE,10
"TR60AY","OK",TRUE,6.6,6.7,14.4,FALSE,12
"TR60AZ","OK",TRUE,5.4,5,9.1,FALSE,9
"TR60BA","OK",TRUE,3.7,3.8,6.3,TRUE,7
"TR60BB","OK",FALSE,12.1,8.1,30,TRUE,10
"TR60BE","OK",FALSE,29.1,10,30,TRUE,5
"TR60BG","OK",FALSE,13.4,14.6,22.3,FALSE,12
"TR60BH","OK",FALSE,16.5,18.6,24.4,FALSE,19
"TR60BJ","OK",FALSE,15.5,18,24.4,TRUE,20
"TR60BL","OK",FALSE,14.8,19.3,22.9,FALSE,5
"TR60BP","OK",FALSE,17,19.3,24.4,FALSE,6
"TR60BQ","Insufficient Data",NA,NA,NA,NA,FALSE,1
"TR60BS","OK",FALSE,15.4,17.4,23.5,FALSE,11
