"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"N15QA","OK",FALSE,18.1,7.2,30,TRUE,3
"N15QB","OK",FALSE,15.8,20,20,TRUE,3
"N15QD","OK",FALSE,30,25,30,TRUE,6
"N15QE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"N15QG","OK",FALSE,30,14.7,30,TRUE,7
"N15QJ","OK",TRUE,12.3,7.6,30,TRUE,33
"N15QL","OK",TRUE,28.8,20,30,TRUE,50
"N15QT","OK",FALSE,22.9,13.5,30,TRUE,25
"N15QU","OK",FALSE,26.7,30,30,TRUE,3
"N15QX","OK",FALSE,14.6,14.1,30,TRUE,6
"N15QY","OK",FALSE,30,30,30,TRUE,8
