"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"S62PA","OK",TRUE,17,7.5,30,TRUE,34
"S62PB","OK",TRUE,18.6,20,30,TRUE,12
"S62PD","OK",FALSE,15.3,20,20,TRUE,3
"S62PE","OK",FALSE,5.1,4.6,8.1,TRUE,4
"S62PF","OK",TRUE,3.6,4,6.1,TRUE,22
"S62PG","OK",FALSE,27,20,30,TRUE,31
"S62PH","OK",TRUE,21.1,20,30,TRUE,31
"S62PJ","OK",TRUE,22.8,20,30,TRUE,53
"S62PL","OK",TRUE,20.6,8.1,30,TRUE,42
"S62PN","OK",TRUE,24.1,20,30,TRUE,30
"S62PP","OK",TRUE,20.4,7.1,30,TRUE,35
"S62PQ","OK",TRUE,20.7,20,30,TRUE,21
"S62PR","OK",TRUE,15.9,4,30,TRUE,30
"S62PS","OK",TRUE,20.4,20,30,TRUE,34
