"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"KW14AA","No premises",NA,NA,NA,NA,FALSE,0
"KW14AB","No premises",NA,NA,NA,NA,FALSE,0
"KW14AF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KW14AG","No premises",NA,NA,NA,NA,FALSE,0
"KW14AH","OK",FALSE,7.9,8,8.1,FALSE,4
"KW14AJ","OK",TRUE,9,8,18.2,FALSE,4
"KW14AP","OK",FALSE,8,8,8.1,FALSE,3
"KW14AR","No Data",NA,NA,NA,NA,FALSE,0
"KW14AW","No premises",NA,NA,NA,NA,FALSE,0
"KW14BP","Insufficient Data",NA,NA,NA,NA,FALSE,1
"KW14BS","OK",FALSE,6.5,6.5,8.1,TRUE,5
"KW14BY","OK",FALSE,9.2,6.2,19.1,FALSE,4
"KW14DA","OK",TRUE,7.6,7.5,18,FALSE,16
"KW14DB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KW14DD","OK",FALSE,9.5,8.1,13.5,FALSE,6
"KW14DE","OK",FALSE,7.3,7.4,8.1,FALSE,4
"KW14DF","OK",TRUE,5.6,7.2,8.1,FALSE,15
"KW14DG","OK",FALSE,6.8,6.8,7.8,FALSE,3
"KW14DJ","OK",TRUE,4.5,5.5,8.1,FALSE,8
"KW14DL","OK",TRUE,6.7,7.4,12.6,FALSE,24
"KW14DN","Insufficient Data",NA,NA,NA,NA,FALSE,1
"KW14DP","Insufficient Data",NA,NA,NA,NA,FALSE,1
"KW14DQ","OK",FALSE,6,6.2,8.1,FALSE,6
"KW14DR","OK",TRUE,7,8.1,10,FALSE,11
"KW14DS","OK",FALSE,7,7.1,7.4,FALSE,4
"KW14DT","OK",TRUE,5.4,4.5,8.1,FALSE,16
"KW14DU","OK",FALSE,7.3,6.8,19.5,FALSE,28
"KW14DW","OK",FALSE,6.4,6.3,8.1,FALSE,10
"KW14DX","OK",FALSE,7.5,7.4,14.2,FALSE,9
"KW14DY","OK",TRUE,7.3,7.4,15.5,FALSE,28
"KW14DZ","OK",FALSE,9.3,8,19.1,FALSE,15
"KW14EA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KW14EB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KW14EE","OK",FALSE,11.6,8.1,19.8,FALSE,5
"KW14HA","OK",FALSE,6.4,6.5,8.1,FALSE,20
"KW14HB","Insufficient Data",NA,NA,NA,NA,FALSE,2
"KW14HD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"KW14HE","OK",FALSE,9.4,8.1,16.4,FALSE,9
"KW14HF","OK",FALSE,9.9,8.1,15.2,FALSE,6
"KW14HG","OK",TRUE,6.4,7.4,8.1,FALSE,22
"KW14HH","OK",FALSE,7.5,7.5,7.5,FALSE,3
"KW14HP","OK",FALSE,6.7,6.6,8.1,FALSE,11
"KW14HQ","OK",TRUE,5.6,6.3,8.1,FALSE,5
"KW14HR","OK",TRUE,6.5,6.6,14,FALSE,30
"KW14HS","OK",TRUE,6.7,7.4,16.8,FALSE,27
"KW14HT","OK",FALSE,7.7,7.1,17.1,FALSE,15
"KW14HU","OK",FALSE,7.8,8.1,13,FALSE,12
"KW14HW","OK",TRUE,9.7,8.1,19.2,FALSE,10
"KW14HX","OK",FALSE,7.5,8.1,11.4,FALSE,11
"KW14HY","OK",FALSE,10,8.1,17.9,FALSE,9
"KW14HZ","OK",TRUE,7.7,7.7,15,FALSE,18
"KW14JA","OK",FALSE,4.8,5.4,7.4,FALSE,6
"KW14JB","OK",TRUE,7.2,7.9,9.9,FALSE,8
"KW14JD","Insufficient Data",NA,NA,NA,NA,FALSE,1
