"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M65UA","OK",FALSE,15.9,17.2,21,FALSE,29
"M65UB","OK",FALSE,18.1,18.1,19.9,FALSE,6
"M65UD","Insufficient Data",NA,NA,NA,NA,FALSE,1
"M65UE","OK",FALSE,14.6,15.4,18.7,FALSE,23
"M65UF","OK",FALSE,14.3,15.5,19,FALSE,8
"M65UG","OK",FALSE,15.8,16.4,19,FALSE,7
"M65UH","No Data",NA,NA,NA,NA,FALSE,0
"M65UL","OK",FALSE,12.9,12.2,18.3,FALSE,13
"M65UW","OK",FALSE,15.4,16.3,16.5,TRUE,3
"M65UX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"M65UX","No Data",NA,NA,NA,NA,FALSE,0
