"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"W73DA","OK",TRUE,28.5,15.7,30,TRUE,25
"W73DB","OK",FALSE,21.6,16.2,30,TRUE,20
"W73DD","OK",FALSE,24.5,17.1,30,TRUE,13
"W73DE","OK",FALSE,19,15.9,30,TRUE,16
"W73DF","OK",TRUE,26.7,20,30,TRUE,18
"W73DG","OK",TRUE,26,10.1,30,TRUE,15
"W73DJ","OK",FALSE,20.1,20,30,TRUE,30
"W73DN","OK",FALSE,26.1,14.8,30,TRUE,36
"W73DP","OK",FALSE,29.2,15.4,30,TRUE,19
"W73DQ","OK",FALSE,29.3,14.6,30,TRUE,21
"W73DR","OK",TRUE,15.3,9.7,30,TRUE,19
"W73DS","OK",FALSE,27.4,25,30,TRUE,20
"W73DT","OK",TRUE,29,26.6,30,TRUE,23
"W73DW","OK",FALSE,30,18.7,30,TRUE,37
"W73DZ","OK",TRUE,16.8,3.2,30,TRUE,22
