"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"LS17BR","OK",FALSE,13.6,13,18.6,FALSE,6
"LS17BT","OK",FALSE,10,9,13.7,TRUE,3
"LS17BU","OK",TRUE,16.4,17.7,20.8,FALSE,32
"LS17BW","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS17DH","OK",FALSE,9.5,8.1,13.4,FALSE,5
"LS17HG","OK",FALSE,17.1,18,22.9,TRUE,10
"LS17JH","OK",FALSE,15.7,15,22,FALSE,13
"LS17JQ","No premises",NA,NA,NA,NA,FALSE,0
"LS170AA","OK",FALSE,6.9,8.1,8.1,FALSE,3
"LS170AB","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170AD","OK",TRUE,4.4,3.7,7.4,FALSE,11
"LS170AE","OK",FALSE,2.9,2.3,4.1,FALSE,3
"LS170AF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170AG","OK",TRUE,2.1,2.2,3.4,FALSE,3
"LS170AH","OK",FALSE,6.4,7.4,8.1,FALSE,7
"LS170AJ","OK",TRUE,6.4,8.1,8.1,FALSE,6
"LS170AL","OK",TRUE,7.1,8.1,8.1,FALSE,33
"LS170AN","OK",FALSE,6.6,7.1,8.1,FALSE,16
"LS170AP","OK",FALSE,6,8.1,8.1,FALSE,7
"LS170AQ","OK",FALSE,5.7,5.7,8.1,FALSE,3
"LS170AR","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170AS","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170AT","OK",FALSE,5.2,6.4,6.8,FALSE,3
"LS170AU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170AW","OK",FALSE,7.9,8.1,8.1,FALSE,7
"LS170AX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170AY","OK",FALSE,5.2,4.8,8.1,TRUE,12
"LS170AZ","OK",FALSE,5.6,7.2,7.4,FALSE,3
"LS170BA","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BB","OK",FALSE,6,6.4,7.6,FALSE,6
"LS170BD","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BE","OK",FALSE,5.8,6.2,8.1,FALSE,5
"LS170BF","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BG","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BN","OK",FALSE,7.9,8.1,8.1,FALSE,4
"LS170BP","OK",TRUE,6.2,7.8,8.1,FALSE,4
"LS170BQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LS170BR","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LS170BS","OK",FALSE,8.1,8.1,8.1,FALSE,3
"LS170BT","OK",TRUE,7,7.7,8.1,FALSE,26
