"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"N52AA","OK",FALSE,17.6,15.2,30,TRUE,8
"N52AB","OK",FALSE,20.2,16.8,30,TRUE,19
"N52AD","No premises",NA,NA,NA,NA,FALSE,0
"N52AG","OK",FALSE,25.3,20.4,30,TRUE,36
"N52AL","OK",FALSE,30,22.1,30,TRUE,15
"N52AN","OK",FALSE,22.5,20,30,TRUE,5
"N52AP","OK",FALSE,30,30,30,TRUE,17
"N52AQ","OK",FALSE,17.2,17,20,TRUE,10
"N52AR","OK",FALSE,30,20,30,TRUE,9
"N52AS","OK",FALSE,30,20,30,TRUE,3
"N52AT","OK",FALSE,30,30,30,TRUE,3
"N52AU","OK",FALSE,25.8,23.3,30,TRUE,5
"N52AX","OK",FALSE,30,21.9,30,TRUE,4
"N52AZ","OK",FALSE,30,30,30,TRUE,13
