"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"G11NB","OK",FALSE,26.1,30,30,TRUE,10
"G11NL","OK",FALSE,15.7,16.4,19.7,FALSE,49
"G11NP","OK",TRUE,18.3,19.1,23,FALSE,44
"G11NQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G11NQ","No Data",NA,NA,NA,NA,FALSE,0
"G11NU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"G11NU","No Data",NA,NA,NA,NA,FALSE,0
"G11NW","OK",FALSE,18.6,18.6,21.6,FALSE,13
"G11NX","Insufficient Data",NA,NA,NA,NA,FALSE,1
"G11NY","OK",FALSE,19.3,20.3,23.4,FALSE,31
