"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"TW74AA","OK",TRUE,20.4,20,30,TRUE,16
"TW74AB","OK",FALSE,23.5,20,30,TRUE,20
"TW74AD","OK",TRUE,30,30,30,TRUE,22
"TW74AE","OK",FALSE,29.3,20,30,TRUE,24
"TW74AF","OK",FALSE,21.9,12.3,30,TRUE,12
"TW74AH","OK",FALSE,10.1,7.7,20,TRUE,4
"TW74AJ","OK",FALSE,29.8,20,30,TRUE,25
"TW74AL","OK",FALSE,30,10.6,30,TRUE,8
"TW74AN","OK",FALSE,24.8,24.8,30,TRUE,3
"TW74AQ","OK",FALSE,30,30,30,TRUE,4
"TW74AR","OK",TRUE,4.5,4.8,7.6,FALSE,27
"TW74AS","OK",TRUE,4.4,3.8,14.1,FALSE,77
"TW74AT","OK",FALSE,23.8,6.7,30,TRUE,16
"TW74AU","OK",TRUE,12.3,4.6,30,TRUE,19
"TW74AW","OK",FALSE,21.7,9.5,30,TRUE,27
"TW74AX","OK",FALSE,30,13.5,30,TRUE,9
"TW74AY","OK",TRUE,20.8,8.6,30,TRUE,17
"TW74AZ","No premises",NA,NA,NA,NA,FALSE,0
"TW74BA","OK",TRUE,8,6.1,30,TRUE,9
"TW74BB","OK",FALSE,22.3,9.8,30,TRUE,20
"TW74BD","OK",TRUE,22,9.8,30,TRUE,25
"TW74BF","OK",FALSE,13.4,14.3,17.4,TRUE,16
"TW74BG","OK",TRUE,22,11.2,30,TRUE,16
"TW74BH","OK",TRUE,15.6,9.2,30,TRUE,26
"TW74BJ","OK",FALSE,27,30,30,TRUE,5
"TW74BL","OK",TRUE,26,5.8,30,TRUE,15
"TW74BN","OK",FALSE,22.4,8.2,30,TRUE,31
"TW74BQ","OK",FALSE,17.8,20,30,TRUE,4
"TW74BU","OK",TRUE,30,7.2,30,TRUE,12
"TW74BW","OK",TRUE,27.3,20,30,TRUE,23
"TW74BX","OK",FALSE,16.2,13.7,30,TRUE,18
"TW74BY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TW74BY","No Data",NA,NA,NA,NA,FALSE,0
"TW74BZ","No premises",NA,NA,NA,NA,TRUE,0
"TW74DA","OK",FALSE,16.8,12.3,30,TRUE,8
"TW74DD","No premises",NA,NA,NA,NA,TRUE,0
"TW74DE","No Data",NA,NA,NA,NA,TRUE,0
"TW74DJ","OK",TRUE,4.8,5,7.8,FALSE,38
"TW74DN","OK",FALSE,29.3,21.9,30,TRUE,4
"TW74DP","OK",FALSE,21.7,10.7,30,TRUE,9
"TW74DR","OK",TRUE,21.9,16.7,30,TRUE,35
"TW74DS","Insufficient Data",NA,NA,NA,NA,FALSE,2
"TW74DW","OK",TRUE,29.3,20,30,TRUE,29
"TW74DZ","OK",TRUE,30,15.1,30,TRUE,13
"TW74EA","OK",FALSE,7,6.5,10.4,TRUE,12
"TW74ED","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TW74ED","No Data",NA,NA,NA,NA,FALSE,0
"TW74EE","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"TW74EE","No Data",NA,NA,NA,NA,FALSE,0
"TW74EG","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"TW74EG","No Data",NA,NA,NA,NA,TRUE,0
"TW74EJ","OK",FALSE,20.6,10.2,30,TRUE,5
"TW74EP","OK",TRUE,28.6,20,30,TRUE,32
"TW74EQ","OK",FALSE,4.1,4.2,6.3,FALSE,11
"TW74ER","OK",FALSE,30,20,30,TRUE,12
"TW74ES","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"TW74ES","No Data",NA,NA,NA,NA,TRUE,0
"TW74EW","OK",FALSE,19,12.9,30,TRUE,9
"TW74EX","No premises",NA,NA,NA,NA,TRUE,0
"TW74EY","OK",TRUE,25.4,12.3,30,TRUE,15
"TW74FB","OK",TRUE,13,3.4,30,TRUE,12
"TW74FD","OK",TRUE,5.3,5.6,9.1,FALSE,27
"TW74FE","Insufficient Data",NA,NA,NA,NA,FALSE,2
"TW74FF","OK",FALSE,4.1,3.6,6.9,FALSE,4
"TW74HB","OK",TRUE,28.1,20,30,TRUE,27
"TW74HF","OK",FALSE,8.4,6.9,11.7,TRUE,5
"TW74HG","OK",FALSE,19.9,10.9,30,TRUE,8
"TW74HH","OK",FALSE,11,11.2,12.2,TRUE,7
"TW74HJ","OK",FALSE,19.2,11,30,TRUE,8
"TW74HL","OK",FALSE,23.7,10.1,30,TRUE,9
"TW74HN","OK",FALSE,14.2,13.2,30,TRUE,5
"TW74HP","OK",TRUE,17.8,12,30,TRUE,14
"TW74HQ","OK",TRUE,13.4,13,30,TRUE,6
"TW74HR","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"TW74HR","No Data",NA,NA,NA,NA,TRUE,0
"TW74HS","No premises",NA,NA,NA,NA,TRUE,0
"TW74HT","OK",FALSE,20.6,7.2,30,TRUE,6
"TW74HU","OK",TRUE,15.8,8.7,30,TRUE,13
"TW74HW","OK",FALSE,13.7,12.7,20,TRUE,9
"TW74HY","OK",TRUE,17.9,8.7,30,TRUE,42
"TW74HZ","OK",TRUE,20.3,20,30,TRUE,35
"TW74JA","OK",TRUE,15.3,10,30,TRUE,20
"TW74JB","OK",FALSE,12.7,14.4,16.4,TRUE,5
"TW74JD","OK",FALSE,13.6,8.9,30,TRUE,19
"TW74JE","OK",FALSE,13.7,10.1,30,TRUE,8
"TW74JF","OK",FALSE,20.2,10,30,TRUE,28
"TW74JG","OK",TRUE,18.9,9.9,30,TRUE,19
"TW74JH","OK",FALSE,17.1,9.9,30,TRUE,15
"TW74JJ","OK",FALSE,14,10.5,30,TRUE,5
"TW74JL","OK",FALSE,18.6,20,30,TRUE,11
"TW74JN","OK",FALSE,30,17.4,30,TRUE,18
"TW74JP","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"TW74JP","No Data",NA,NA,NA,NA,TRUE,0
"TW74JQ","OK",FALSE,30,17.1,30,TRUE,16
"TW74JR","OK",TRUE,19.2,13.8,30,TRUE,10
"TW74JS","OK",FALSE,30,30,30,TRUE,13
"TW74JT","OK",FALSE,30,30,30,TRUE,9
"TW74JU","OK",FALSE,28.7,8.1,30,TRUE,22
"TW74JW","OK",FALSE,30,30,30,TRUE,7
"TW74JX","OK",TRUE,20.8,20,30,TRUE,13
"TW74JY","OK",FALSE,30,30,30,TRUE,4
"TW74JZ","OK",TRUE,23.3,20,30,TRUE,24
"TW74LB","OK",TRUE,27.7,9.4,30,TRUE,6
"TW74LD","OK",FALSE,15.9,14.9,30,TRUE,4
"TW74LE","OK",FALSE,15.4,10.4,30,TRUE,10
"TW74LF","OK",FALSE,30,30,30,TRUE,8
"TW74LG","OK",FALSE,14.9,8.6,30,TRUE,6
"TW74LJ","OK",FALSE,25.7,10.2,30,TRUE,7
"TW74LL","OK",FALSE,30,10.4,30,TRUE,14
"TW74LN","OK",TRUE,19.6,9.5,30,TRUE,23
"TW74LP","OK",FALSE,20.9,20,30,TRUE,18
"TW74LQ","OK",FALSE,11,9.9,20,TRUE,10
"TW74LR","OK",TRUE,18.3,9.2,30,TRUE,14
"TW74LS","OK",FALSE,25,15.7,30,TRUE,14
"TW74LT","OK",FALSE,25.2,20,30,TRUE,20
"TW74LU","OK",FALSE,30,20,30,TRUE,17
"TW74LW","OK",FALSE,30,30,30,TRUE,6
"TW74LX","OK",FALSE,30,30,30,TRUE,15
"TW74LY","OK",FALSE,20.7,18.1,30,TRUE,21
"TW74LZ","OK",FALSE,23.6,15.5,30,TRUE,36
"TW74NA","OK",TRUE,25.3,20,30,TRUE,30
"TW74NB","OK",TRUE,16.2,6.6,30,TRUE,11
