"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"S38SA","Insufficient Data",NA,NA,NA,NA,TRUE,2
"S38SB","No Data",NA,NA,NA,NA,FALSE,0
"S38SD","OK",TRUE,6.9,7.1,17,FALSE,24
"S38SE","Insufficient Data",NA,NA,NA,NA,TRUE,2
"S38SH","OK",FALSE,28.3,30,30,TRUE,32
"S38SJ","OK",FALSE,9,8.9,17,FALSE,44
"S38SL","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"S38SL","No Data",NA,NA,NA,NA,TRUE,0
"S38SN","No Data",NA,NA,NA,NA,FALSE,0
"S38SR","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"S38SR","No Data",NA,NA,NA,NA,TRUE,0
"S38SS","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"S38SS","No Data",NA,NA,NA,NA,TRUE,0
"S38SU","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"S38SU","No Data",NA,NA,NA,NA,TRUE,0
