"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"N41PB","OK",FALSE,30,30,30,TRUE,8
"N41PD","OK",FALSE,30,20.3,30,TRUE,24
"N41PE","OK",TRUE,30,30,30,TRUE,33
"N41PL","No Data",NA,NA,NA,NA,TRUE,0
"N41PP","OK",FALSE,26.1,20,30,TRUE,17
"N41PR","OK",FALSE,13.6,14.2,20.4,TRUE,4
"N41PT","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"N41PT","No Data",NA,NA,NA,NA,FALSE,0
"N41PU","OK",FALSE,30,22,30,TRUE,7
"N41PY","OK",FALSE,28.4,20.8,30,TRUE,15
"N41PZ","OK",FALSE,24.4,17.8,30,TRUE,29
