"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"M66QF","No premises",NA,NA,NA,NA,FALSE,0
"M66QH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"M66QH","No Data",NA,NA,NA,NA,TRUE,0
"M66QJ","OK",FALSE,19.7,21.3,23.5,TRUE,6
"M66QL","OK",FALSE,24.3,20,30,TRUE,20
"M66QN","OK",FALSE,30,26.2,30,TRUE,17
"M66QP","OK",FALSE,18.3,21.7,22.4,TRUE,4
"M66QT","OK",TRUE,11.9,13.3,21,TRUE,6
"M66QW","OK",FALSE,27,20.9,30,TRUE,25
"M66QX","OK",FALSE,30,25.1,30,TRUE,9
"M66QY","Insufficient Data",NA,NA,NA,NA,TRUE,1
