"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"LD39AA","OK",FALSE,13,11.2,21.9,FALSE,4
"LD39AB","OK",TRUE,14.6,17.9,22.6,FALSE,10
"LD39AD","OK",FALSE,15.7,17.6,22.7,FALSE,8
"LD39AE","No premises",NA,NA,NA,NA,FALSE,0
"LD39AF","OK",FALSE,22.9,23.1,23.2,FALSE,3
"LD39AH","OK",FALSE,12.3,13.3,19,FALSE,4
"LD39AL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LD39AN","OK",FALSE,17.4,18.7,23.4,FALSE,12
"LD39AP","OK",FALSE,18,17.5,21.6,FALSE,7
"LD39AR","OK",FALSE,21.4,22.7,23.4,FALSE,3
"LD39AS","OK",FALSE,14.1,16.7,18.2,FALSE,6
"LD39AT","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LD39AU","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LD39AY","OK",FALSE,15.6,18,21.9,FALSE,6
"LD39BA","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LD39BB","OK",FALSE,14.1,14.3,19.7,FALSE,3
"LD39BD","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LD39BE","OK",FALSE,15.9,16.2,17.1,FALSE,3
"LD39BG","OK",FALSE,16.7,17.4,23.3,FALSE,7
"LD39BH","Insufficient Data",NA,NA,NA,NA,FALSE,1
"LD39BL","OK",FALSE,12.8,9.7,19.3,FALSE,3
"LD39BN","OK",FALSE,12,11.2,18.5,FALSE,6
"LD39BP","OK",FALSE,9.3,9.2,15,FALSE,32
"LD39BQ","OK",TRUE,7.6,7.1,13,FALSE,18
"LD39BR","OK",TRUE,7.2,7.6,15.5,FALSE,60
"LD39BS","OK",TRUE,7.9,7.7,16.1,FALSE,31
"LD39BT","OK",FALSE,8.3,8.2,15.4,FALSE,28
"LD39BU","OK",FALSE,13.7,12.2,21,FALSE,8
"LD39BW","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LD39DA","No Data",NA,NA,NA,NA,FALSE,0
"LD39DB","No premises",NA,NA,NA,NA,FALSE,0
"LD39DD","OK",FALSE,16.5,19.2,21.5,FALSE,4
"LD39DE","OK",FALSE,17.6,16.1,22,FALSE,3
"LD39DF","OK",FALSE,15.7,16.3,20.4,FALSE,7
"LD39DG","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LD39DH","OK",TRUE,5.2,7.6,9.1,FALSE,5
"LD39DJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"LD39DL","OK",FALSE,14.6,17.6,21,FALSE,9
"LD39DN","OK",FALSE,17,19.4,21.3,FALSE,4
"LD39DP","OK",FALSE,9.4,8.1,14.8,FALSE,5
"LD39DR","OK",TRUE,11.3,10.2,21,FALSE,13
"LD39DS","OK",FALSE,13.5,13.8,20.4,FALSE,9
"LD39DT","OK",FALSE,10.9,11.8,17.4,FALSE,15
"LD39DU","Insufficient Data",NA,NA,NA,NA,FALSE,1
"LD39DW","Insufficient Data",NA,NA,NA,NA,FALSE,2
"LD39DX","OK",FALSE,12,14.3,15.2,FALSE,5
"LD39DY","OK",FALSE,15.3,16.1,18,FALSE,5
"LD39EA","OK",FALSE,9.7,9,19.5,FALSE,21
"LD39EB","OK",FALSE,13.5,14.6,18.6,FALSE,8
"LD39ED","OK",TRUE,5.6,6.1,8.6,FALSE,3
"LD39EE","Insufficient Data",NA,NA,NA,NA,FALSE,1
"LD39EF","OK",FALSE,10.4,10.7,13.9,FALSE,11
"LD39EG","OK",FALSE,11,10,17.6,FALSE,9
"LD39EH","OK",FALSE,12.1,14,18.5,FALSE,8
