"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"CW95AA","No premises",NA,NA,NA,NA,TRUE,0
"CW95AB","OK",FALSE,14.3,14.6,19.8,TRUE,4
"CW95AE","OK",FALSE,9.6,10.3,14.1,TRUE,5
"CW95AG","OK",FALSE,6.3,5.5,10.1,TRUE,3
"CW95AH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CW95AH","No Data",NA,NA,NA,NA,FALSE,0
"CW95AJ","No premises",NA,NA,NA,NA,FALSE,0
"CW95AP","No premises",NA,NA,NA,NA,TRUE,0
"CW95AQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CW95AQ","No Data",NA,NA,NA,NA,FALSE,0
"CW95AR","Insufficient Data",NA,NA,NA,NA,TRUE,1
"CW95AS","Insufficient Data",NA,NA,NA,NA,TRUE,2
"CW95AT","No Data",NA,NA,NA,NA,TRUE,0
"CW95AU","Insufficient Data",NA,NA,NA,NA,FALSE,1
"CW95AW","No premises",NA,NA,NA,NA,FALSE,0
"CW95AX","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CW95AX","No Data",NA,NA,NA,NA,FALSE,0
"CW95AY","No Data",NA,NA,NA,NA,TRUE,0
"CW95BA","Insufficient Data",NA,NA,NA,NA,TRUE,2
"CW95BB","OK",FALSE,9,7.6,15.5,TRUE,5
"CW95BD","OK",FALSE,9.1,9.7,9.7,FALSE,3
"CW95BE","OK",FALSE,7.2,7.2,9.6,FALSE,3
"CW95BH","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"CW95BH","No Data",NA,NA,NA,NA,TRUE,0
"CW95BJ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CW95BJ","No Data",NA,NA,NA,NA,FALSE,0
"CW95BL","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CW95BL","No Data",NA,NA,NA,NA,FALSE,0
"CW95BN","No premises",NA,NA,NA,NA,FALSE,0
"CW95BP","No premises",NA,NA,NA,NA,FALSE,0
"CW95BS","Insufficient Data",NA,NA,NA,NA,FALSE,1
"CW95BT","No premises",NA,NA,NA,NA,FALSE,0
"CW95BU","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"CW95BU","No Data",NA,NA,NA,NA,FALSE,0
"CW95BW","No premises",NA,NA,NA,NA,FALSE,0
"CW95BX","No premises",NA,NA,NA,NA,FALSE,0
"CW95BY","Insufficient Data",NA,NA,NA,NA,FALSE,1
"CW95BZ","No premises",NA,NA,NA,NA,FALSE,0
"CW95DD","Insufficient Data",NA,NA,NA,NA,FALSE,2
"CW95DE","OK",FALSE,8.9,7.8,16.2,FALSE,8
"CW95DH","No premises",NA,NA,NA,NA,FALSE,0
"CW95DL","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"CW95DL","No Data",NA,NA,NA,NA,TRUE,0
"CW95DP","OK",FALSE,30,16.9,30,TRUE,3
"CW95DR","OK",FALSE,15.4,18.2,20.9,TRUE,4
"CW95DW","OK",FALSE,11.6,12.6,14.7,TRUE,4
"CW95DY","Insufficient Data",NA,NA,NA,NA,TRUE,2
"CW95DZ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"CW95DZ","No Data",NA,NA,NA,NA,TRUE,0
"CW95EA","Insufficient Data",NA,NA,NA,NA,TRUE,2
