"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"CB19AD","Insufficient Data",NA,NA,NA,NA,FALSE,2
"CB19AJ","OK",TRUE,1.7,1.8,3.6,FALSE,17
"CB19AL","OK",TRUE,2,2.3,4.5,FALSE,18
"CB19AN","OK",FALSE,9,8.1,13.2,FALSE,6
"CB19AP","OK",TRUE,3.5,2.8,6.8,FALSE,4
"CB19AQ","OK",FALSE,3.9,3.7,5.7,TRUE,8
"CB19AR","OK",TRUE,2.4,2.3,5.1,FALSE,14
"CB19AS","OK",TRUE,3.6,3.4,8.1,TRUE,41
"CB19AT","OK",TRUE,3.7,3.4,6.2,FALSE,7
"CB19AU","OK",TRUE,6.2,6.8,8.9,FALSE,6
"CB19AX","OK",TRUE,2.7,2.8,6.2,FALSE,33
"CB19AY","OK",TRUE,2.4,2.3,6.2,FALSE,16
"CB19AZ","OK",TRUE,3.6,4,6.8,FALSE,18
"CB19BD","OK",TRUE,3,2.2,4.5,FALSE,8
"CB19BE","OK",TRUE,25.8,20,30,TRUE,23
"CB19BF","No premises",NA,NA,NA,NA,FALSE,0
"CB19BG","OK",TRUE,3.7,3.9,5.7,FALSE,26
"CB19BH","OK",TRUE,3,2.4,4.7,FALSE,7
"CB19BJ","OK",TRUE,3.1,3.3,5.1,FALSE,17
"CB19BN","OK",FALSE,4.3,4.9,5.3,FALSE,5
"CB19BQ","OK",FALSE,30,30,30,TRUE,8
"CB19BT","OK",TRUE,4.1,4.5,5.6,FALSE,13
"CB19EH","OK",FALSE,30,30,30,TRUE,30
"CB19EJ","OK",TRUE,30,30,30,TRUE,17
"CB19EL","OK",FALSE,23.4,20,30,TRUE,5
"CB19EN","OK",TRUE,28.9,20,30,TRUE,37
"CB19EP","OK",TRUE,25.6,20,30,TRUE,22
"CB19ER","OK",FALSE,30,25,30,TRUE,19
"CB19ES","OK",FALSE,30,20,30,TRUE,12
"CB19ET","OK",TRUE,30,30,30,TRUE,19
"CB19EU","OK",FALSE,23,20,30,TRUE,17
"CB19EW","OK",FALSE,21.3,13.8,30,TRUE,6
"CB19EX","OK",FALSE,30,30,30,TRUE,19
"CB19EY","OK",FALSE,22.3,20,30,TRUE,15
"CB19EZ","OK",TRUE,26.7,15,30,TRUE,24
"CB19GD","OK",FALSE,19.4,20,30,TRUE,15
"CB19GE","OK",TRUE,30,30,30,TRUE,17
"CB19GF","OK",TRUE,25.8,20,30,TRUE,38
"CB19GG","OK",TRUE,21.8,20,30,TRUE,47
"CB19GH","OK",TRUE,30,30,30,TRUE,31
"CB19GJ","OK",TRUE,30,30,30,TRUE,41
"CB19GP","OK",TRUE,9.8,4.8,30,TRUE,6
"CB19GQ","OK",TRUE,29,30,30,TRUE,49
"CB19GR","OK",TRUE,28.6,20,30,TRUE,19
"CB19GS","OK",TRUE,30,20,30,TRUE,6
"CB19GT","OK",TRUE,28.1,20,30,TRUE,23
"CB19GU","OK",TRUE,30,20,30,TRUE,25
"CB19HA","OK",TRUE,30,20,30,TRUE,31
"CB19HB","OK",TRUE,28.2,25,30,TRUE,26
