"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"IV283TU","OK",FALSE,6.9,7.9,8.1,FALSE,6
"IV283TX","OK",FALSE,7.3,8.1,8.1,FALSE,8
"IV283TY","OK",FALSE,6.8,8.1,8.1,FALSE,3
"IV283TZ","OK",FALSE,7.1,7.4,8.1,FALSE,6
"IV283UA","OK",FALSE,6.1,6.2,8.1,FALSE,11
"IV283UB","OK",TRUE,2,1,6,FALSE,20
"IV283UD","OK",TRUE,1.4,1.2,3.1,FALSE,14
"IV283XA","OK",FALSE,5.6,5.6,8.1,FALSE,8
"IV283XB","OK",FALSE,7.2,7.8,8.1,FALSE,7
"IV283XD","Insufficient Data",NA,NA,NA,NA,FALSE,2
"IV283XE","OK",TRUE,4.4,4.6,7.4,FALSE,18
"IV283XF","OK",FALSE,5.4,5.5,8.1,FALSE,10
"IV283XG","OK",TRUE,3.1,2,6.8,FALSE,7
"IV283XH","Insufficient Data",NA,NA,NA,NA,FALSE,1
"IV283XJ","OK",FALSE,6,5.7,8.1,FALSE,5
"IV283XN","OK",FALSE,6.5,6.8,8.1,FALSE,8
"IV283XQ","Insufficient Data",NA,NA,NA,NA,FALSE,1
"IV283YD","OK",TRUE,3.9,4.1,6.4,FALSE,7
"IV283YE","OK",TRUE,1.9,2,4.6,FALSE,12
"IV283YF","OK",TRUE,3.6,4.5,5.9,FALSE,8
"IV283YG","No Data",NA,NA,NA,NA,FALSE,0
"IV283YQ","No Data",NA,NA,NA,NA,FALSE,0
