"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"PR69AD","OK",FALSE,16.2,10.1,30,TRUE,8
"PR69AE","OK",FALSE,7.1,6.6,11.6,TRUE,3
"PR69AF","Insufficient Data",NA,NA,NA,NA,TRUE,2
"PR69AG","OK",FALSE,19.3,7.6,30,TRUE,12
"PR69AH","OK",TRUE,3.9,4.5,5,FALSE,16
"PR69AJ","OK",TRUE,2.7,3,4,FALSE,12
"PR69AL","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PR69AL","No Data",NA,NA,NA,NA,TRUE,0
"PR69AN","OK",FALSE,12.5,7.7,30,TRUE,6
"PR69AP","OK",FALSE,5.1,4.5,11.6,TRUE,8
"PR69AQ","Insufficient Data",NA,NA,NA,NA,TRUE,2
"PR69AR","OK",FALSE,12,11.6,21.4,TRUE,5
"PR69AS","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PR69AS","No Data",NA,NA,NA,NA,TRUE,0
"PR69AT","OK",TRUE,4,4.4,6.2,TRUE,4
"PR69AW","OK",FALSE,15,8.7,30,TRUE,7
"PR69AY","OK",FALSE,3.9,4,5.7,FALSE,22
"PR69AZ","OK",FALSE,4.7,4.7,5.6,FALSE,5
"PR69BA","OK",TRUE,3.9,4.1,6,FALSE,28
"PR69BB","OK",TRUE,4.1,4.5,5.8,TRUE,19
"PR69BD","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PR69BD","No Data",NA,NA,NA,NA,TRUE,0
"PR69BF","OK",FALSE,4.1,3.8,5.9,FALSE,10
"PR69BG","OK",FALSE,9.5,9.5,13.4,TRUE,4
"PR69BH","OK",FALSE,8.3,5.7,18,TRUE,8
"PR69BJ","OK",TRUE,7.5,7.1,16.9,TRUE,10
"PR69BL","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PR69BL","No Data",NA,NA,NA,NA,TRUE,0
"PR69BN","OK",TRUE,2.7,2.9,4.4,FALSE,8
"PR69BP","OK",TRUE,3.6,3.4,11.7,FALSE,14
"PR69BQ","OK",TRUE,11.1,8,24.8,TRUE,21
"PR69BS","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PR69BS","No Data",NA,NA,NA,NA,TRUE,0
"PR69BT","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"PR69BT","No Data",NA,NA,NA,NA,TRUE,0
"PR69BU","OK",TRUE,3.6,3.6,5.9,TRUE,5
"PR69BW","OK",TRUE,4.7,5.1,6.5,FALSE,4
"PR69BX","OK",TRUE,6,4.9,13.1,TRUE,5
"PR69BY","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"PR69BY","No Data",NA,NA,NA,NA,FALSE,0
"PR69BZ","OK",FALSE,5.2,5.1,7.4,FALSE,6
"PR69DA","OK",FALSE,10.8,4.4,30,FALSE,6
"PR69DB","OK",FALSE,4.1,4.3,4.9,FALSE,6
"PR69DD","Insufficient Data",NA,NA,NA,NA,FALSE,1
"PR69DE","OK",FALSE,4.2,4,5.7,FALSE,5
"PR69DF","OK",TRUE,2.1,1.9,3.7,FALSE,4
"PR69DG","No Data",NA,NA,NA,NA,TRUE,0
"PR69DH","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"PR69DH","No Data",NA,NA,NA,NA,FALSE,0
"PR69DJ","OK",TRUE,2.5,2.6,3.8,TRUE,4
