"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"W52UA","OK",FALSE,30,30,30,TRUE,8
"W52UG","No premises",NA,NA,NA,NA,FALSE,0
"W52UN","No premises",NA,NA,NA,NA,FALSE,0
"W52UP","OK",FALSE,30,16.2,30,TRUE,4
"W52UQ","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"W52UQ","No Data",NA,NA,NA,NA,FALSE,0
"W52UU","OK",FALSE,30,20,30,TRUE,39
"W52UX","OK",FALSE,21.9,12,30,TRUE,23
"W52UY","OK",FALSE,19.7,13.3,30,TRUE,35
"W52UZ","OK",FALSE,21.4,13.5,30,TRUE,11
