"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"S80ZB","OK",TRUE,25.5,20.6,30,TRUE,17
"S80ZE","No premises",NA,NA,NA,NA,FALSE,0
"S80ZF","OK",FALSE,21.8,20.5,30,TRUE,4
"S80ZH","OK",FALSE,26.2,21,30,TRUE,25
"S80ZJ","OK",FALSE,20.6,22.5,30,TRUE,5
"S80ZL","OK",TRUE,22.9,20.3,30,TRUE,19
"S80ZN","OK",FALSE,24.2,20,30,TRUE,26
"S80ZP","OK",FALSE,22.7,18.5,30,TRUE,7
"S80ZQ","OK",FALSE,18.4,20,22.5,TRUE,11
"S80ZS","Insufficient Data",NA,NA,NA,NA,TRUE,1
"S80ZT","OK",FALSE,21.5,19.7,30,TRUE,28
"S80ZU","OK",FALSE,20.8,20,30,TRUE,9
"S80ZW","OK",FALSE,22.7,20.8,30,TRUE,27
"S80ZX","OK",FALSE,23.9,20,30,TRUE,39
"S80ZY","OK",FALSE,19.5,19.5,30,TRUE,28
"S80ZZ","OK",FALSE,21.1,20,30,TRUE,9
