"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"N17UA","OK",FALSE,27.7,11.5,30,TRUE,12
"N17UB","OK",FALSE,30,20,30,TRUE,17
"N17UD","OK",TRUE,24.8,9.6,30,TRUE,16
"N17UE","OK",FALSE,21.2,20,30,TRUE,16
"N17UF","OK",FALSE,5.6,5.6,5.9,TRUE,3
"N17UG","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"N17UJ","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"N17UL","OK",FALSE,12.5,10.2,30,TRUE,10
"N17UP","Insufficient Data",NA,NA,NA,NA,TRUE,1
"N17UX","OK",FALSE,15.4,16.3,19.7,TRUE,19
