"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"S88SA","OK",TRUE,29.7,20,30,TRUE,25
"S88SB","OK",FALSE,6.6,6.2,9.5,TRUE,6
"S88SD","No premises",NA,NA,NA,NA,TRUE,0
"S88SE","OK",TRUE,13.5,7,30,TRUE,37
"S88SF","OK",TRUE,4.8,4.4,8.6,TRUE,26
"S88SG","OK",TRUE,4.2,4.3,7.9,TRUE,23
"S88SH","OK",TRUE,30,30,30,TRUE,3
"S88SJ","OK",TRUE,4.4,4.6,6.1,TRUE,7
"S88SL","OK",FALSE,9.4,6.5,30,TRUE,10
"S88SN","OK",TRUE,6.1,4.4,20,TRUE,8
"S88SP","OK",TRUE,20.7,14.5,30,TRUE,30
"S88SQ","OK",TRUE,19.1,10.1,30,TRUE,42
"S88SR","OK",TRUE,24,20,30,TRUE,34
"S88SS","OK",FALSE,28.1,25,30,TRUE,14
"S88ST","OK",TRUE,7.1,4.3,20,TRUE,10
"S88SU","OK",FALSE,30,30,30,TRUE,28
"S88SW","OK",TRUE,17.9,5.9,30,TRUE,29
"S88SX","OK",TRUE,21.1,20,30,TRUE,23
"S88SY","OK",TRUE,26.1,20,30,TRUE,27
"S88SZ","OK",TRUE,19.9,9.8,30,TRUE,25
