"Postcode.No.Spaces","Postcode.Data.Status","Lines.Less.Than.2Mbps.T.F","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","Superfast.Broadband.Available.T.F","Number.of.Connections"
"W37BE","OK",TRUE,9.4,9.9,17.7,FALSE,69
"W37BF","OK",TRUE,10,10.6,18.7,FALSE,68
"W37BH","OK",FALSE,12.2,12.9,16.8,TRUE,5
"W37BN","OK",TRUE,8.3,8.2,16.9,FALSE,86
"W37BP","Insufficient Premises",NA,NA,NA,NA,FALSE,1
"W37BP","No Data",NA,NA,NA,NA,FALSE,0
"W37BQ","OK",FALSE,5.2,5.4,6.6,FALSE,9
"W37BS","OK",TRUE,9.2,9.5,17.3,FALSE,66
"W37BU","OK",FALSE,9.6,9.2,19.3,FALSE,51
"W37BY","OK",TRUE,8,8.2,15.7,FALSE,64
