"Postcode.No.Spaces.","Postcode.Data.Status","Lines...2Mbps.Y.N.","Average.Speed.Mbps","Median.Speed.Mbps","Maximum.Speed.Mbps","NGA.Available.Y.N.","Number.of.Connections"
"E181AA","No premises",NA,NA,NA,NA,TRUE,0
"E181AB","Insufficient Data",NA,NA,NA,NA,TRUE,1
"E181AD","OK",TRUE,12.6,5.2,30,TRUE,24
"E181AE","No premises",NA,NA,NA,NA,TRUE,0
"E181AG","No Data",NA,NA,NA,NA,TRUE,0
"E181AH","Insufficient Data",NA,NA,NA,NA,TRUE,1
"E181AL","No premises",NA,NA,NA,NA,TRUE,0
"E181AN","OK",FALSE,27.5,11.7,30,TRUE,19
"E181AP","OK",TRUE,25.6,20,30,TRUE,41
"E181AQ","OK",TRUE,9.8,5.5,30,TRUE,35
"E181AR","OK",TRUE,18.1,15,30,TRUE,7
"E181AU","No premises",NA,NA,NA,NA,TRUE,0
"E181AY","OK",TRUE,27.4,9.2,30,TRUE,21
"E181AZ","No premises",NA,NA,NA,NA,TRUE,0
"E181BA","No premises",NA,NA,NA,NA,TRUE,0
"E181BD","OK",TRUE,25.4,6.7,30,TRUE,13
"E181BF","OK",FALSE,20.4,8.2,30,TRUE,13
"E181BG","No premises",NA,NA,NA,NA,TRUE,0
"E181BH","OK",FALSE,16.5,12,30,TRUE,10
"E181BL","OK",TRUE,30,20,30,TRUE,26
"E181BN","OK",FALSE,30,25,30,TRUE,25
"E181BP","OK",TRUE,21.6,10.2,30,TRUE,20
"E181BQ","OK",FALSE,12.6,9.4,30,TRUE,10
"E181BS","No premises",NA,NA,NA,NA,FALSE,0
"E181BT","OK",TRUE,23.5,20,30,TRUE,27
"E181BU","OK",TRUE,30,30,30,TRUE,19
"E181BW","OK",FALSE,30,20,30,TRUE,17
"E181BX","Insufficient Premises",NA,NA,NA,NA,TRUE,1
"E181BX","No Data",NA,NA,NA,NA,TRUE,0
"E181BY","Insufficient Data",NA,NA,NA,NA,TRUE,1
"E181BZ","No premises",NA,NA,NA,NA,FALSE,0
"E181DB","OK",FALSE,23.5,5,30,TRUE,4
"E181DD","OK",FALSE,27,26.3,30,TRUE,26
"E181DE","OK",FALSE,20.8,8.4,30,TRUE,23
"E181DF","OK",FALSE,20.1,14.1,30,TRUE,14
"E181DG","OK",FALSE,25.2,9.2,30,TRUE,22
"E181DH","OK",FALSE,30,20,30,TRUE,17
"E181DJ","OK",TRUE,30,30,30,TRUE,20
"E181DL","OK",FALSE,30,30,30,TRUE,10
"E181DN","OK",TRUE,23.9,20,30,TRUE,19
"E181DP","OK",FALSE,30,30,30,TRUE,39
"E181DQ","OK",FALSE,21.8,10.2,30,TRUE,7
"E181DR","OK",FALSE,28.8,30,30,TRUE,21
"E181DS","OK",FALSE,20.9,8.7,30,TRUE,4
"E181DT","OK",FALSE,24.6,20,30,TRUE,35
"E181DU","OK",FALSE,8.6,9.4,9.8,TRUE,5
"E181DW","OK",FALSE,30,20,30,TRUE,28
"E181DX","OK",TRUE,19.8,20,30,TRUE,45
"E181DY","OK",TRUE,20.7,19.8,30,TRUE,41
"E181DZ","OK",TRUE,12.9,7.9,30,TRUE,22
"E181EA","OK",FALSE,27,20,30,TRUE,21
"E181EB","OK",TRUE,25.5,20,30,TRUE,30
"E181ED","OK",FALSE,20.7,8,30,TRUE,35
"E181EE","OK",FALSE,12.1,6.7,30,TRUE,4
"E181EF","OK",FALSE,23.5,30,30,TRUE,6
"E181EH","OK",TRUE,25.8,9.5,30,TRUE,8
"E181EJ","OK",TRUE,20,9.4,30,TRUE,32
